2405|der|das Bord, -e|борт|Er ist an Bord.|Он на борту.
2406|verb|entspannen, entspannt, entspannte, hat entspannt|расслабляться|Er entspannt sich im Urlaub.|Он расслабляется в отпуске.
2407|adv|kürzlich|недавно|Ich habe ihn kürzlich gesehen.|Я недавно его видел.
2408|verb|beurteilen, beurteilt, beurteilte, hat beurteilt|оценивать|Er beurteilt die Lage.|Он оценивает ситуацию.
2409|verb|raten, rät, riet, hat geraten|советовать|Ich rate dir zu kommen.|Я советую тебе прийти.
2410|der|der Schnitt, -e|порез|Der Schnitt ist tief.|Порез глубокий.
2411|adj|wertvoll|ценный|Das Buch ist wertvoll.|Книга ценная.
2412|der|der Erzähler, -|рассказчик|Der Erzähler ist spannend.|Рассказчик захватывающий.
2413|das|das Gold|золото|Das Gold glänzt.|Золото блестит.
2414|adj|umstritten|спорный|Das Thema ist umstritten.|Тема спорная.
2415|verb|aufsteigen, steigt auf, stieg auf, ist aufgestiegen|подниматься|Er ist schnell aufgestiegen.|Он быстро поднялся.
2416|adj|biologisch|биологический|Das Experiment war biologisch.|Эксперимент был биологическим.
2417|adj|vielfältig|разнообразный|Der Garten ist vielfältig.|Сад разнообразный.
2418|adj|wirksam|эффективный|Die Methode ist wirksam.|Метод эффективный.
2419|verb|überlassen, überlässt, überließ, hat überlassen|оставлять|Er überlässt ihm das Auto.|Он оставляет ему машину.
2420|verb|identifizieren, identifiziert, identifizierte, hat identifiziert|идентифицировать|Sie identifiziert die Fehler.|Она идентифицирует ошибки.
2421|der|der Mittelwert, -e|среднее значение|Der Mittelwert ist entscheidend.|Среднее значение решающее.
2422|der|der Stil, -e|стиль|Der Stil ist modern.|Стиль современный.
2423|die|die Atmosphäre, -n|атмосфера|Die Atmosphäre war gespannt.|Атмосфера была напряженной.
2424|die|die Beschäftigung, -en|занятость|Die Beschäftigung war interessant.|Занятость была интересной.
2425|verb|hinzufügen, fügt hinzu, fügte hinzu, hat hinzugefügt|добавлять|Er fügte eine Bemerkung hinzu.|Он добавил замечание.
2426|adj|indirekt|косвенный|Die Wirkung war indirekt.|Эффект был косвенным.
2427|der|der Zeitraum, -̈e|период времени|Der Zeitraum war begrenzt.|Период времени был ограничен.
2428|verb|aufkommen, kommt auf, kam auf, ist aufgekommen|возникать|Das Problem kam auf.|Возникла проблема.
2429|adv|das Plus, -|плюс|Das Plus ist wichtig.|Плюс важен.
2429|conj|das Plus, -|плюс|Das ist ein Plus.|Это плюс.
2429|das|das Plus, -|плюс|Das Plus ist offensichtlich.|Плюс очевиден.
2430|die|die Schwingung, -en|вибрация|Die Schwingung war stark.|Вибрация была сильной.
2431|der|der Vektor, -en|вектор|Der Vektor zeigt nach oben.|Вектор указывает вверх.
2432|der|der Sauerstoff|кислород|Sauerstoff ist lebenswichtig.|Кислород жизненно важен.
2433|die|die Äußerung, -en|высказывание|Die Äußerung war treffend.|Высказывание было уместным.
2434|verb|ausziehen, zieht aus, zog aus, ist ausgezogen|выезжать|Er zog aus dem Haus aus.|Он выехал из дома.
2435|die|die Gewerkschaft, -en|профсоюз|Die Gewerkschaft ist stark.|Профсоюз сильный.
2436|der|der Tourismus|туризм|Der Tourismus boomt.|Туризм процветает.
2437|adj|flach|плоский|Der Tisch ist flach.|Стол плоский.
2438|verb|transportieren, transportiert, transportierte, hat transportiert|транспортировать|Sie transportieren die Waren.|Они транспортируют товары.
2439|adj|einheimisch|местный|Die Pflanze ist einheimisch.|Растение местное.
2440|der|der Winkel, -|угол|Der Winkel ist scharf.|Угол острый.
2441|adj|sauer|кислый|Die Zitrone ist sauer.|Лимон кислый.
2442|verb|vermissen, vermisst, vermisste, hat vermisst|скучать|Ich vermisse meine Freunde.|Я скучаю по друзьям.
2443|das|das Geschlecht, -er|пол|Das Geschlecht ist weiblich.|Пол женский.
2444|adj|attraktiv|привлекательный|Das Gebäude ist attraktiv.|Здание привлекательное.
2445|die|die Aussicht, -en|вид|Die Aussicht ist herrlich.|Вид великолепный.
2446|die|die Betriebswirtschaftslehre|бизнес-администрирование|Er studiert Betriebswirtschaftslehre.|Он изучает бизнес-администрирование.
2447|der|der Held, -en|герой|Der Held rettete die Stadt.|Герой спас город.
2448|num|sechzig|шестьдесят|Er wird sechzig Jahre alt.|Ему исполнится шестьдесят лет.
2449|die|die Base, -n|основание|Die Base reagiert mit der Säure.|Основание реагирует с кислотой.
2450|die|die Bilanz, -en|баланс|Die Bilanz zeigt Gewinne.|Баланс показывает прибыль.
2451|das|das Geheimnis, -se|тайна|Das Geheimnis ist sicher.|Тайна в безопасности.
2452|adv|spätestens|не позднее|Ich komme spätestens um acht.|Я приду не позднее восьми.
2453|adj|dramatisch|драматичный|Die Szene war dramatisch.|Сцена была драматичной.
2454|die|die Ehre, -n|честь|Er bewahrt seine Ehre.|Он сохраняет свою честь.
2455|verb|entschließen (sich), entschließt, entschloss, hat entschlossen|решаться|Sie entschloss sich zu gehen.|Она решилась уйти.
2456|verb|gewöhnen, gewöhnt, gewöhnte, hat gewöhnt|привыкать|Er gewöhnt sich an das Klima.|Он привыкает к климату.
2457|verb|hingehen, geht hin, ging hin, ist hingegangen|идти туда|Er ging hin, um zu helfen.|Он пошел туда, чтобы помочь.
2458|verb|zittern, zittert, zitterte, hat gezittert|дрожать|Der Hund zitterte vor Kälte.|Собака дрожала от холода.
2459|der|der Dialog, -e|диалог|Der Dialog war interessant.|Диалог был интересным.
2460|der|der Schuss, -̈e|выстрел|Ein Schuss fiel.|Раздался выстрел.
2461|das|das Seminar, -e|семинар|Das Seminar war lehrreich.|Семинар был познавательным.
2462|die|die Werbung, -en|реклама|Die Werbung ist überzeugend.|Реклама убедительная.
2463|die|die Blume, -n|цветок|Die Blume ist schön.|Цветок красивый.
2464|der|der Schreibtisch, -e|письменный стол|Der Schreibtisch ist groß.|Письменный стол большой.
2465|verb|verlieben (sich), verliebt, verliebte, hat verliebt|влюбляться|Er verliebte sich schnell.|Он влюбился быстро.
2466|verb|winken, winkt, winkte, hat gewinkt|махать|Sie winkte zum Abschied.|Она махнула на прощание.
2467|verb|fliehen, flieht, floh, ist geflohen|бежать|Er floh aus dem Land.|Он бежал из страны.
2468|verb|interpretieren, interpretiert, interpretierte, hat interpretiert|интерпретировать|Er interpretiert den Text.|Он интерпретирует текст.
2469|adj|olympisch|Олимпийский|Die Spiele sind olympisch.|Игры Олимпийские.
2470|adj|verdammt|чертовски|Das war verdammt schwer!|Это было чертовски сложно!
2471|verb|anerkennen, erkennt an, erkannte an, hat anerkannt|признавать|Er erkennt die Wahrheit an.|Он признает правду.
2472|verb|bewahren, bewahrt, bewahrte, hat bewahrt|сохранять|Sie bewahrt das Geheimnis.|Она хранит тайну.
2473|adj|illegal|незаконный|Das ist illegal.|Это незаконно.
2474|der|der Sand, -e|песок|Der Sand ist heiß.|Песок горячий.
2475|verb|umbringen, bringt um, brachte um, hat umgebracht|убивать|Er brachte sie um.|Он убил ее.
2476|die|die Fraktion, -en|парламентская фракция|Die Fraktion trifft sich morgen.|Парламентская фракция встречается завтра.
2477|der|der Gesellschafter, -|акционер|Der Gesellschafter ist zufrieden.|Акционер доволен.
2478|das|Schweden|Швеция|Schweden ist wunderschön.|Швеция прекрасна.
2479|die|die Verbesserung, -en|улучшение|Die Verbesserung war deutlich.|Улучшение было значительным.
2480|pron|worauf|на чем|Worauf basiert diese Annahme?|На чем основано это предположение?
2481|adj|einsam|одинокий|Er fühlt sich einsam.|Он чувствует себя одиноким.
2482|die|die Innovation, -en|инновация|Die Innovation war bahnbrechend.|Инновация была прорывной.
2483|die|die Landwirtschaft, -en|сельское хозяйство|Die Landwirtschaft ist wichtig.|Сельское хозяйство важно.
2484|die|die Therapie, -n|терапия|Die Therapie hat geholfen.|Терапия помогла.
2485|der|der Ablauf, -̈e|процесс|Der Ablauf war chaotisch.|Процесс был хаотичным.
2486|verb|anstehen, steht an, stand an, hat angestanden|стоять в очереди|Die Leute standen an.|Люди стояли в очереди.
2487|die|die Bemerkung, -en|замечание|Seine Bemerkung war lustig.|Его замечание было забавным.
2488|adj|Frankfurter|Франкфуртский|Der Frankfurter Flughafen ist groß.|Франкфуртский аэропорт большой.
2489|adj|identisch|идентичный|Die Ergebnisse sind identisch.|Результаты идентичны.
2490|verb|rollen, rollt, rollte, hat gerollt|катиться|Der Ball rollt.|Мяч катится.
2491|der, die|die Angehörige|родственник|Die Angehörigen sind informiert.|Родственники информированы.
2492|das|das Café, -s|кафе|Das Café ist gemütlich.|Кафе уютное.
2493|adj|dauerhaft|прочный|Die Wirkung ist dauerhaft.|Эффект прочный.
2494|verb|garantieren, garantiert, garantierte, hat garantiert|гарантировать|Das Unternehmen garantiert Qualität.|Компания гарантирует качество.
2495|die|die Not, -̈e|нужда|Er ist in Not.|Он в беде.
2496|adj|räumlich|пространственный|Die räumliche Gestaltung ist schön.|Пространственное оформление красивое.
2497|adj|jahrelang|многолетний|Er arbeitete jahrelang dort.|Он работал там много лет.
2498|der|der Respekt|уважение|Er hat Respekt vor ihr.|Он уважает ее.
2499|verb|gefährden, gefährdet, gefährdete, hat gefährdet|угрожать|Rauchen gefährdet die Gesundheit.|Курение угрожает здоровью.
2500|das|das Spektrum, -en|спектр|Das Spektrum ist breit.|Спектр широкий.
2501|verb|vergeben|награждать|Der Preis wurde vergeben.|Приз был награжден.
2502|der|der Weber, -|ткач|Der Weber arbeitet schnell.|Ткач работает быстро.
2503|adj|effektiv|эффективный|Die Lösung ist effektiv.|Решение эффективно.
2504|der|der Eingang, -̈e|вход|Der Eingang ist geschlossen.|Вход закрыт.
2505|das|das Erbe|наследство|Das Erbe ist wertvoll.|Наследство ценно.
2505|der|das Erbe|наследник|Er ist das Erbe.|Он наследник.
2506|adj|islamisch|исламский|Die Kunst ist islamisch.|Искусство исламское.
2507|verb|zustimmen, stimmt zu, stimmte zu, hat zugestimmt|соглашаться|Er stimmt dem Plan zu.|Он соглашается с планом.
2508|adj|radikal|радикальный|Die Maßnahmen sind radikal.|Меры радикальные.
2509|der|der Ausbau, -ten|расширение|Der Ausbau des Hauses beginnt.|Расширение дома начинается.
2510|der|der Kanal, -̈e|канал|Der Kanal ist tief.|Канал глубокий.
2511|verb|registrieren, registriert, registrierte, hat registriert|регистрировать|Die Daten wurden registriert.|Данные были зарегистрированы.
2512|verb|verhandeln, verhandelt, verhandelte, hat verhandelt|вести переговоры|Sie verhandeln über den Vertrag.|Они ведут переговоры по договору.
2513|der|der Wandel, -|перемены|Der Wandel ist unvermeidlich.|Перемены неизбежны.
2514|der|der Ast, -Äe|ветка|Der Ast ist abgebrochen.|Ветка сломана.
2515|verb|ausüben, übt aus, übte aus, hat ausgeübt|заниматься|Er übt täglich seine Fertigkeiten aus.|Он ежедневно упражняет свои навыки.
2516|prep|jenseits|по ту сторону|Jenseits des Flusses liegt ein Dorf.|По ту сторону реки находится деревня.
2517|verb|unterliegen, unterliegt, unterlag, hat unterlegen|подлежать|Er unterliegt im Wettkampf.|Он подлежит в соревновании.
2518|der|der Wähler, -|избиратель|Der Wähler ist unentschlossen.|Избиратель не решителен.
2519|adj|willkommen|добро пожаловать|Du bist hier willkommen.|Ты здесь добро пожаловать.
2520|das|das Gedächtnis, -se|память|Mein Gedächtnis ist nicht gut.|Моя память не очень хорошая.
2521|adj|gelegentlich|время от времени|Gelegentlich treffe ich alte Freunde.|Время от времени встречаю старых друзей.
2522|verb|bedürfen, bedarf, bedurfte, hat bedurft|нуждаться|Dieses Projekt bedarf viel Zeit.|Этот проект требует много времени.
2523|das|das Gefängnis, -se|тюрьма|Er sitzt im Gefängnis.|Он сидит в тюрьме.
2524|die|die Überraschung, -en|сюрприз|Die Überraschung war gelungen.|Сюрприз удался.
2525|der|der Wechsel, -|перемена|Der Wechsel kam unerwartet.|Перемена пришла неожиданно.
2526|die|die Wurzel, -n|корень|Die Wurzel des Problems ist tief.|Корень проблемы глубокий.
2527|adj|formal|формальный|Das Treffen war sehr formal.|Встреча была очень формальной.
2528|adj|sanft|мягкий|Seine Stimme ist sanft.|Его голос мягкий.
2529|verb|aushalten, hält aus, hielt aus, hat ausgehalten|выдерживать|Ich halte das nicht mehr aus.|Я больше этого не выдерживаю.
2530|verb|bedrohen, bedroht, bedrohte, hat bedroht|угрожать|Die Situation bedroht uns alle.|Ситуация угрожает всем нам.
2531|adv|keineswegs|ни в коем случае|Das ist keineswegs sicher.|Это ни в коем случае не безопасно.
2532|adj|klug|умный|Er ist ein kluger Junge.|Он умный мальчик.
2533|der|der Arbeitnehmer, -|работник|Der Arbeitnehmer ist krank.|Работник болеет.
2534|verb|beugen, beugt, beugte, hat gebeugt|наклоняться|Er beugt sich vor.|Он наклоняется вперед.
2535|verb|einbringen, bringt ein, brachte ein, hat eingebracht|вносить|Er bringt neue Ideen ein.|Он вносит новые идеи.
2536|die|die Materie, -n|материя|Die Materie ist komplex.|Материя сложная.
2537|das|das Personal|персонал|Das Personal ist freundlich.|Персонал дружелюбный.
2538|adj|scheinbar|кажущийся|Das ist nur scheinbar so.|Это только кажется так.
2539|die|die Frequenz, -en|частота|Die Frequenz ist hoch.|Частота высокая.
2540|verb|lehren, lehrt, lehrte, hat gelehrt|учить|Sie lehrt an der Universität.|Она преподает в университете.
2541|adj|selbstständig|независимый|Er arbeitet selbstständig.|Он работает самостоятельно.
2542|verb|überwinden, überwindet, überwand, hat überwunden|преодолевать|Sie überwinden alle Hindernisse.|Они преодолевают все препятствия.
2543|adj|unklar|непонятный|Die Erklärung war unklar.|Объяснение было непонятным.
2544|adj|verfügbar|доступный|Das Zimmer ist verfügbar.|Комната доступна.
2545|pron|wozu|для чего|Wozu ist das gut?|Для чего это нужно?
2546|adj|schlicht|простой|Der Stil ist schlicht.|Стиль простой.
2547|adj|angemessen|соответствующий|Die Entscheidung war angemessen.|Решение было соответствующим.
2548|der|der Arbeitsmarkt, -̈e|рынок труда|Der Arbeitsmarkt verändert sich.|Рынок труда меняется.
2549|der|der Pass, -̈e|паспорт|Der Pass ist abgelaufen.|Паспорт истек.
2550|der|der Bedarf, -e|потребность|Der Bedarf an Wasser steigt.|Потребность в воде растет.
2551|adj|ernsthaft|серьезный|Das ist eine ernsthafte Angelegenheit.|Это серьезное дело.
2552|verb|werben, wirbt, warb, hat geworben|рекламировать|Sie werben für das Produkt.|Они рекламируют продукт.
2553|verb|errichten, errichtet, errichtete, hat errichtet|возводить|Er errichtete ein neues Gebäude.|Он возвел новое здание.
2554|der|der Kredit, -e|кредит|Ich brauche einen Kredit.|Мне нужен кредит.
2555|das|das Wohnzimmer, -|гостиная|Das Wohnzimmer ist gemütlich.|Гостиная уютная.
2556|die|die Kompetenz, -en|компетентность|Ihre Kompetenz ist beeindruckend.|Ее компетентность впечатляющая.
2557|die|die Leitung, -en|руководство|Die Leitung hat gewechselt.|Руководство сменилось.
2558|verb|strahlen, strahlt, strahlte, hat gestrahlt|сиять|Die Sonne strahlt hell.|Солнце ярко светит.
2559|der|der Zucker, -|сахар|Der Kaffee braucht Zucker.|Кофе нуждается в сахаре.
2560|der|der Austausch, -e|обмен|Der Austausch war produktiv.|Обмен был продуктивным.
2561|verb|gleichen, gleicht, glich, hat geglichen|походить|Er gleicht seinem Bruder.|Он похож на своего брата.
2562|die|die Station, -en|станция|Die Station ist geschlossen.|Станция закрыта.
2563|der|der Kaiser, -|император|Der Kaiser war mächtig.|Император был могущественным.
2564|verb|sperren, sperrt, sperrte, hat gesperrt|перекрывать|Die Straße ist gesperrt.|Дорога перекрыта.
2565|der|der Sportler, -|спортсмен|Der Sportler trainiert hart.|Спортсмен тренируется усердно.
2566|die|die Differenz, -en|разница|Die Differenz ist klein.|Разница маленькая.
2567|der|der Fakt, -en|факт|Das ist ein Fakt.|Это факт.
2568|die|die Herstellung, -en|производство|Die Herstellung dauert lange.|Производство длится долго.
2569|das|das Individuum, -en|индивид|Jedes Individuum ist einzigartig.|Каждый индивид уникален.
2570|das|das Symbol, -e|символ|Das Herz ist ein Symbol der Liebe.|Сердце - это символ любви.
2571|verb|ausbreiten, breitet aus, breitete aus, hat ausgebreitet|распространяться|Die Wolken breiten sich aus.|Облака распространяются.
2572|die|die Versorgung, -en|снабжение|Die Versorgung ist gesichert.|Снабжение обеспечено.
2573|der|der Kommentar, -e|комментарий|Der Kommentar war hilfreich.|Комментарий был полезным.
2574|adj|kontinuierlich|непрерывный|Der Prozess ist kontinuierlich.|Процесс непрерывный.
2575|das|das Radio, -s|радио|Das Radio ist laut.|Радио громкое.
2576|adj|Münchner|Мюнхенский|Der Münchner Markt ist groß.|Мюнхенский рынок большой.
2577|der|der Musiker, -|музыкант|Der Musiker spielt Klavier.|Музыкант играет на пианино.
2578|verb|wecken, weckt, weckte, hat geweckt|будить|Der Wecker hat mich geweckt.|Будильник меня разбудил.
2579|verb|ansteigen, steigt an, stieg an, ist angestiegen|повышаться|Die Preise steigen an.|Цены повышаются.
2580|die|die Rückkehr|возвращение|Die Rückkehr war erfreulich.|Возвращение было радостным.
2581|verb|auszeichnen, zeichnet aus, zeichnete aus, hat ausgezeichnet|награждать|Er wurde für seine Arbeit ausgezeichnet.|Он был награжден за свою работу.
2582|die|Bar|бар|Die Bar ist voll.|Бар полный.
2583|die|die Betrachtung, -en|рассмотрение|Die Betrachtung war interessant.|Рассмотрение было интересным.
2584|die|die Kommission, -en|комиссия|Die Kommission tagt morgen.|Комиссия заседает завтра.
2585|der|der Star, -e|звезда|Der Star ist berühmt.|Звезда известна.
2586|adj|wütend|разъярённый|Er wurde wütend.|Он разозлился.
2587|adj|christlich|христианский|Die Werte sind christlich.|Ценности христианские.
2588|adj|der Hamburger, -|гамбургер|Der Hamburger schmeckt gut.|Гамбургер вкусный.
2588|der|der Hamburger, -|гамбургский|Der Hamburger Hafen ist groß.|Гамбургский порт большой.
2589|die|die Leiche, -n|труп|Die Leiche wurde gefunden.|Труп был найден.
2590|adv|nochmals|ещё раз|Das sage ich nochmals.|Я говорю это ещё раз.
2591|verb|wehren (sich), wehrt, wehrte, hat gewehrt|защищаться|Er wehrt sich gegen die Vorwürfe.|Он защищается от обвинений.
2592|der|der Abbau, -e|сокращение|Der Abbau der Kosten ist notwendig.|Сокращение затрат необходимо.
2593|die|die Staatsanwaltschaft, -en|прокуратура|Die Staatsanwaltschaft ermittelt.|Прокуратура ведет расследование.
2594|die|die Freizeit, -en|свободное время|Ich habe viel Freizeit.|У меня много свободного времени.
2595|das|das Geschenk, -e|подарок|Das Geschenk ist schön.|Подарок красивый.
2596|adj|hübsch|красивый|Sie ist sehr hübsch.|Она очень красивая.
2597|der|der Moslem, -s|мусульманин|Der Moslem betet fünfmal am Tag.|Мусульманин молится пять раз в день.
2598|adj|spontan|спонтанный|Die Entscheidung war spontan.|Решение было спонтанным.
2599|adv|dorthin|туда|Ich gehe dorthin.|Я иду туда.
2600|das|das Frühstück, -e|завтрак|Das Frühstück ist fertig.|Завтрак готов.
2601|verb|klettern, klettert, kletterte, ist geklettert|лазить|Der Junge klettert auf den Baum.|Мальчик лазит на дерево.
2602|der|der Mittelpunkt, -e|центр внимания|Er ist der Mittelpunkt der Party.|Он центр внимания вечеринки.
2603|verb|bereiten, bereitet, bereitete, hat bereitet|причинять|Der Unfall hat großen Schaden bereitet.|Авария нанесла большой ущерб.
2604|die|die Entstehung, -en|происхождение|Die Entstehung des Lebens ist ein Rätsel.|Происхождение жизни - это загадка.
2605|adj|konservativ|консервативный|Er hat konservative Ansichten.|У него консервативные взгляды.
2606|der|der Magen, -̈|желудок|Mein Magen tut weh.|Мой желудок болит.
2607|adj|psychisch|психологический|Die Belastung war psychisch schwer.|Психологическая нагрузка была тяжелой.
2608|das|das Salz, -e|соль|Das Essen braucht mehr Salz.|Еде нужно больше соли.
2609|num|siebzig|семьдесят|Es sind siebzig Leute gekommen.|Пришло семьдесят человек.
2610|verb|versichern, versichert, versicherte, hat versichert|застраховать|Ich bin gut versichert.|Я хорошо застрахован.
2611|der|der Brite, -n|британец|Der Brite wohnt in London.|Британец живет в Лондоне.
2612|adj|erkennbar|заметный|Das Bild ist erkennbar.|Изображение заметно.
2613|adv|namens|по имени|Eine Frau namens Anna rief an.|Женщина по имени Анна позвонила.
2614|die|die Achse, -n|ось|Die Achse ist gebrochen.|Ось сломана.
2615|verb|klingeln, klingelt, klingelte, hat geklingelt|звенеть|Das Telefon klingelt laut.|Телефон громко звонит.
2616|verb|speichern, speichert, speicherte, hat gespeichert|сохранять|Er speichert die Daten.|Он сохраняет данные.
2617|der|der Tee, -s|чай|Ich trinke gerne Tee.|Я люблю пить чай.
2618|der|der Zeuge, -n|свидетель|Der Zeuge sah den Unfall.|Свидетель видел аварию.
2619|der|der Aufwand, -̈e|затраты|Der Aufwand war enorm.|Затраты были огромными.
2620|die|die Kooperation, -en|сотрудничество|Die Kooperation verlief gut.|Сотрудничество прошло хорошо.
2621|der|der Kritiker, -|критик|Der Kritiker lobte den Film.|Критик похвалил фильм.
2622|das|das Tal, -̈er|долина|Das Tal ist sehr schön.|Долина очень красивая.
2623|adj|derartig|подобный|Derartige Fehler sind selten.|Подобные ошибки редки.
2624|der, die|die Erste|первая|Die Erste ist die Beste.|Первая — лучшая.
2625|adj|vielfach|множественный|Die Aufgabe ist vielfach.|Задача многозадачная.
2626|verb|empfangen, empfängt, empfing, hat empfangen|принимать|Er empfing die Gäste.|Он принял гостей.
2627|die|die Ernährung, -en|питание|Die Ernährung ist wichtig.|Питание важно.
2628|die|die Küste, -n|берег|Die Küste ist gefährlich.|Берег опасен.
2629|verb|mitkommen, kommt mit, kam mit, ist mitgekommen|пойти с кем-то|Kommst du mit uns?|Ты идёшь с нами?
2630|die|die Republik, -en|республика|Die Republik ist groß.|Республика большая.
2631|verb|zucken, zuckt, zuckte, hat gezuckt|пожимать|Er zuckte mit den Schultern.|Он пожал плечами.
2632|verb|anschließen, schließt an, schloss an, hat angeschlossen|подключать|Ich schließe das Gerät an.|Я подключаю устройство.
2633|verb|austauschen, tauscht aus, tauschte aus, hat ausgetauscht|обменивать|Sie tauschten die Ideen aus.|Они обменялись идеями.
2634|verb|beschleunigen, beschleunigt, beschleunigte, hat beschleunigt|ускорять|Das Auto beschleunigt schnell.|Машина быстро ускоряется.
2635|die|die Norm, -en|норма|Das entspricht der Norm.|Это соответствует норме.
2636|verb|anstellen, stellt an, stellte an, hat angestellt|нанимать|Wir stellen neue Mitarbeiter an.|Мы нанимаем новых сотрудников.
2637|verb|decken, deckt, deckte, hat gedeckt|накрывать|Er deckt den Tisch.|Он накрывает на стол.
2638|adj|grob|грубый|Das Verhalten war grob.|Поведение было грубым.
2639|der|der Protest, -e|протест|Der Protest war friedlich.|Протест был мирным.
2640|die|die Tour, -en|тур|Die Tour war aufregend.|Тур был захватывающим.
2641|der|der Überblick, -e|обзор|Der Überblick war nützlich.|Обзор был полезным.
2642|der|der Geschäftsführer, -|менеджер|Der Geschäftsführer ist neu.|Менеджер новый.
2643|der|der Griff, -e|ручка|Der Griff ist kaputt.|Ручка сломана.
2644|verb|küssen, küsst, küsste, hat geküsst|целовать|Er küsste sie auf die Wange.|Он поцеловал ее в щеку.
2645|der|der Liter, -|литр|Wir benötigen einen Liter Milch.|Нам нужен литр молока.
2646|das|das Subjekt, -e|субъект|Das Subjekt ist wichtig.|Субъект важен.
2647|der|der Außenminister, -|министр иностранных дел|Der Außenminister reiste ab.|Министр иностранных дел уехал.
2648|die|die Faser, -n|волокно|Die Faser ist stark.|Волокно крепкое.
2649|der|der Schatz, -̈e|сокровище|Der Schatz ist verborgen.|Сокровище скрыто.
2650|adj|sekundär|вторичный|Das ist nur sekundär.|Это всего лишь вторично.
2651|die|die Zentralbank, -en|центральный банк|Die Zentralbank entscheidet.|Центральный банк решает.
2652|der, die, das|die Alte|старик|Der Alte ging spazieren.|Старик пошёл на прогулку.
2653|der, die|die Angestellte|служащий|Die Angestellte ist freundlich.|Служащий дружелюбный.
2654|adj|dankbar|благодарный|Ich bin dir dankbar.|Я тебе благодарен.
2655|verb|faszinieren, fasziniert, faszinierte, hat fasziniert|очаровывать|Das Buch fasziniert mich.|Книга меня очаровывает.
2656|der|der Flur, -e|коридор|Der Flur ist lang.|Коридор длинный.
2657|das|das Hemd, -en|рубашка|Das Hemd ist sauber.|Рубашка чистая.
2658|adj|inhaltlich|содержательный|Inhaltlich ist der Text gut.|Содержательно текст хорош.
2659|die|die Begründung, -en|обоснование|Die Begründung war plausibel.|Обоснование было правдоподобным.
2660|adv|dreimal|три раза|Er hat dreimal angerufen.|Он позвонил три раза.
2661|adv|momentan|в данный момент|Ich bin momentan beschäftigt.|В данный момент я занят.
2662|verb|zögern, zögert, zögerte, hat gezögert|колебаться|Er zögerte mit der Antwort.|Он колебался с ответом.
2663|adv|derart|так|Derart ist es geschehen.|Так это случилось.
2664|adj|kreativ|креативный|Seine Idee ist kreativ.|Его идея креативная.
2665|verb|einziehen, zieht ein, zog ein, hat eingezogen|въезжать|Wir ziehen nächste Woche ein.|Мы въезжаем на следующей неделе.
2666|das|das Ausmaß, -e|размер|Das Ausmaß war groß.|Размер был большой.
2667|der|der Feind, -e|враг|Er ist mein Feind.|Он мой враг.
2668|verb|verbrennen, verbrennt, verbrannte, ist verbrannt|сжигать|Das Holz verbrennt schnell.|Древесина быстро сгорает.
2669|der|der Vorstand, -̈e|правление|Der Vorstand trifft sich heute.|Правление встречается сегодня.
2670|der|der Atem|дыхание|Ich verlor den Atem.|Я потерял дыхание.
2671|die|die Distanz, -en|дистанция|Die Distanz war kurz.|Дистанция была короткой.
2672|der|der Händler, -|торговец|Der Händler bietet gute Preise.|Торговец предлагает хорошие цены.
2673|verb|hassen, hasst, hasste, hat gehasst|ненавидеть|Er hasst Lügen.|Он ненавидит ложь.
2674|das|das Muster, -|образец|Das Muster ist einfach.|Образец простой.
2675|adj|ausführlich|подробный|Der Bericht war ausführlich.|Отчёт был подробным.
2676|verb|bedenken, bedenkt, bedachte, hat bedacht|обдумывать|Er bedachte alle Möglichkeiten.|Он обдумал все возможности.
2677|der|der Terror|террор|Der Terror verbreitet Angst.|Террор распространяет страх.
2678|die|die Verfassung, -en|конституция|Die Verfassung garantiert Rechte.|Конституция гарантирует права.
2679|adj|blind|слепой|Der Mann ist blind.|Человек слеп.
2680|verb|einschlafen, schläft ein, schlief ein, ist eingeschlafen|засыпать|Das Kind ist eingeschlafen.|Ребенок заснул.
2681|die|die Flüchtlingskrise, -n|кризис беженцев|Die Flüchtlingskrise ist ernst.|Кризис беженцев серьёзен.
2682|der|der Ärger|раздражение|Ich habe viel Ärger.|У меня много неприятностей.
2683|adj|allmählich|постепенный|Der Fortschritt ist allmählich.|Прогресс постепенный.
2684|der|der Führer, -|лидер|Der Führer gab Anweisungen.|Лидер дал указания.
2685|das|das Vitamin, -e|витамин|Vitamine sind wichtig.|Витамины важны.
2686|der|der Abschied, -e|прощание|Der Abschied fiel schwer.|Прощание было тяжёлым.
2687|der|der Hafen, -̈|порт|Der Hafen ist groß.|Порт большой.
2688|die|die Niere, -n|почка|Die Niere ist ein Organ.|Почка - это орган.
2689|verb|abbilden, bildet ab, bildete ab, hat abgebildet|изображать|Das Buch bildet die Realität ab.|Книга изображает реальность.
2690|der|der Rezeptor, -en|рецептор|Der Rezeptor ist empfindlich.|Рецептор чувствителен.
2691|verb|etablieren, etabliert, etablierte, hat etabliert|создавать|Die Firma etabliert sich schnell.|Компания быстро создаётся.
2692|das|das Messer, -|нож|Das Messer ist scharf.|Нож острый.
2693|adv|teils|частично|Er war teils begeistert.|Он был частично в восторге.
2694|das|Brasilien|Бразилия|Brasilien ist ein großes Land.|Бразилия - это большая страна.
2695|verb|ergreifen, ergreift, ergriff, hat ergriffen|захватывать|Er ergriff die Chance.|Он воспользовался возможностью.
