#separator:tab
#html:false
4997	фотограф	fotosuratchi	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
4998	фотостудия	fotostudiya	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
4999	фотоальбом	fotoalbom	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5000	объектив	ob’ektiv	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5001	телеобъектив	teleob’ektiv	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5002	фильтр	filtr	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5003	линза	linza	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5004	оптика	optika	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5005	диафрагма	diafragma	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5006	выдержка	viderjka	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5007	видоискатель	vidoiskatel	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5008	цифровая камера	raqamli kamera	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5009	штатив	shtativ	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5010	вспышка	vspishka	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5011	фотографировать	fotosurat olmoq	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5012	снимать (в фото)	suratga olmoq	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5013	фотографироваться	suratga tushmoq	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5014	фокус	ravshanlik	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5015	наводить на резкость	ravshanlikni sozlash	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5016	резкий (фото)	ravshan	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5017	резкость	ravshanlik	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5018	контраст	kontrast	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5019	контрастный	kontrastli	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5020	снимок (фото)	surat	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5021	негатив	negativ	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5022	фотоплёнка	fotoplyonka	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5023	кадр	kadr	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5024	печатать	bosmoq	163	Фотография	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5025	пляж	plyaj	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5026	песок	qum	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5027	пустынный (пляж)	cho‘lga o‘xshagan	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5028	загар	oftobda qorayish	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5029	загорать	oftobda qoraymoq	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5030	загорелый	oftobda qoraygan	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5031	крем для загара	qorayish uchun krem	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5032	бикини	bikini	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5033	купальник	kupalnik	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5034	плавки	plavka	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5035	бассейн	hovuz	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5036	плавать	suzmoq	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5037	душ	dush	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5038	переодеваться	kiyim almashtirmoq	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5039	полотенце	sochiq	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5040	лодка	qayiq	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5041	катер	kater	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5042	водные лыжи	suv chang‘isi	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5043	водный велосипед	suv velosipedi	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5044	серфинг	serfing	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5045	серфингист	serfingchi	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5046	акваланг	akvalang	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5047	ласты	lasta	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5048	маска	maska	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5049	ныряльщик	sho‘ng‘uvchi	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5050	нырять	sho‘ng‘imoq	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5051	под водой	suv ostida	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5052	зонт	soyabon	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5053	шезлонг	shezlong	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5054	очки (от солнца)	ko‘zoynak	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5055	плавательный матрац	suzish uchun matrats	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5056	играть	o‘ynamoq	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5057	купаться	cho‘milmoq	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5058	мяч	to‘p	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5059	надувать	shishirmoq	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5060	надувной (~ матрас)	shishiriladigan	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5061	волна	to‘lqin	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5062	буй	buy	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5063	тонуть	cho‘kmoq	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5064	спасать	qutqarmoq	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5065	спасатель	qutqaruvchi	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5066	спасательный жилет	qutqaruv jileti	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5067	наблюдать	kuzatmoq	164	Пляж	17	отдых / развлечения / туризм	4	ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА
5068	компьютер	kompyuter	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5069	ноутбук	noutbuk	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5070	включить	yoqmoq	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5071	выключить	o‘chirmoq	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5072	клавиатура	klaviatura	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5073	клавиша	klavisha	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5074	мышь	sichqon	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5075	коврик для мыши	gilamcha	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5076	кнопка	tugma	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5077	курсор	kursor	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5078	монитор	monitor	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5079	экран	ekran	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5080	жёсткий диск	qattiq disk	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5081	объём жесткого диска	qattiq disk xotirasining hajmi	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5082	память	xotira	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5083	оперативная память	operativ xotira	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5084	файл	fayl	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5085	папка (комп.)	papka	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5086	открыть	ochmoq	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5087	закрыть	yopmoq	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5088	сохранить	saqlamoq	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5089	удалить	yo‘q qilmoq	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5090	скопировать	nusxa ko‘chirmoq	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5091	сортировать	saralamoq	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5092	переписать (файл)	qayta yozmoq	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5093	программа	dastur	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5094	программное обеспечение	dasturiy ta’minot	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5095	программист	dasturchi	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5096	программировать	dasturlashtirmoq	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5097	хакер	xaker	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5098	пароль	parol	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5099	вирус	virus	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5100	обнаружить	aniqlamoq	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5101	байт	bayt	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5102	мегабайт	megabayt	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5103	данные	ma’lumotlar	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5104	база данных	ma’lumotlar bazasi	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5105	кабель	kabel	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5106	отсоединить	ajratmoq	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5107	подсоединить	ulamoq	165	Компьютер	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5108	интернет	internet	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5109	браузер	brauzer	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5110	поисковый ресурс	qidiruv resursi	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5111	провайдер	provayder	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5112	веб-мастер	veb-master	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5113	веб-сайт	veb-sayt	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5114	веб-страница	veb-sahifa	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5115	адрес	manzil	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5116	адресная книга	manzil kitobi	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5117	почтовый ящик	pochta qutisi	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5118	почта (сообщения)	pochta	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5119	переполненный (ящик)	to‘lib ketgan	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5120	сообщение	xabar	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5121	входящие сообщения	kiruvchi xabarlar	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5122	исходящие сообщения	chiquvchi xabarlar	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5123	отправитель	yuboruvchi	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5124	отправить	jo‘natmoq	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5125	отправка (письма)	jo‘natish	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5126	получатель	oluvchi	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5127	получить	olmoq	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5128	переписка	yozishma	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5129	переписываться	yozishmoq	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5130	файл	fayl	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5131	скачать (скопировать)	nusxa ko‘chirmoq	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5132	создать	yaratmoq	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5133	удалить	yo‘q qilmoq	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5134	удалённый (о файле)	yo‘q qilingan	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5135	связь	aloqa	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5136	скорость	tezlik	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5137	модем	modem	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5138	доступ	kirish imkoniyati	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5139	порт (комп.)	port	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5140	подключение	ulanish	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5141	подключиться	ulanmoq	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5142	выбрать	tanlamoq	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5143	искать	izlamoq	166	Интернет. E-mail 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5144	электричество	elektr	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5145	электрический	elektr	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5146	электростанция	elektr stantsiyasi	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5147	энергия	energiya	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5148	электроэнергия	elektr energiyasi	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5149	лампочка	lampochka	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5150	фонарь (ручной)	fonar	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5151	фонарь (уличный)	fonar	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5152	свет (электричество)	yorug‘lik	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5153	включать	yoqmoq	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5154	выключать	o‘chirmoq	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5155	погасить свет	chiroqni yoqmoq	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5156	перегореть (о лампочке)	kuyib ketmoq	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5157	короткое замыкание	qisqa tutashuv	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5158	обрыв (провода)	uzilish	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5159	контакт	kontakt	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5160	выключатель	ulatgich	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5161	розетка	rozetka	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5162	вилка	vilka	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5163	удлинитель	uzaytirgich	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5164	предохранитель	saqlagich	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5165	провод	sim	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5166	проводка	elektr simi	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5167	ампер	amper	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5168	сила тока	tok kuchi	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5169	вольт	volt	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5170	напряжение	kuchlanish	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5171	электроприбор	elektr asbobi	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5172	индикатор	indikator	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5173	электрик	elektrik	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5174	паять	kavsharlamoq	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5175	паяльник	kavsharlagich	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5176	ток	tok	167	Электричество	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5177	инструмент	asbob	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5178	инструменты	asboblar	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5179	оборудование	asbob-uskuna	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5180	молоток	bolg‘a	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5181	отвёртка	otvyortka	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5182	топор	bolta	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5183	пила	arra	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5184	пилить	arralamoq	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5185	рубанок	randa	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5186	строгать	randalamoq	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5187	паяльник	kavsharlagich	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5188	паять	kavsharlamoq	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5189	напильник	egov	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5190	клещи	ombir	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5191	плоскогубцы	yassi ombir	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5192	стамеска	iskana	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5193	сверло	parma	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5194	дрель	drel	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5195	сверлить	parmalamoq	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5196	нож	pichoq	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5197	карманный нож	cho‘ntaki pichoq	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5198	складной нож	buklama	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5199	лезвие (ножа)	tig‘	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5200	острый (нож и т.п.)	o‘tkir	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5201	тупой	o‘tmas	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5202	затупиться	o‘tmaslashmoq	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5203	точить	charxlamoq	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5204	болт	bolt	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5205	гайка	gayka	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5206	резьба (на винте)	rezba	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5207	шуруп	shurup	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5208	гвоздь	mix	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5209	шляпка (гвоздя)	qalpoq	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5210	линейка	chizg‘ich	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5211	рулетка	ruletka	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5212	уровень (инструмент)	vaterpas	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5213	лупа	lupa	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5214	измерительный прибор	o‘lchov asbobi	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5215	измерять	o‘lchash	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5216	шкала	shkala	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5217	показание(прибора)	ko‘rsatish	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5218	компрессор	kompressor	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5219	микроскоп	mikroskop	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5220	насос	nasos	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5221	робот	robot	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5222	лазер	lazer	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5223	гаечный ключ	gayka kaliti	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5224	лента-скотч	tasma-skotch	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5225	клей	elim	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5226	наждачная бумага	qumqog‘oz	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5227	пружина	prujina	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5228	магнит	magnit	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5229	перчатки	qo‘lqoplar	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5230	веревка	arqon	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
5231	шнур (верёвка)	chizimcha	168	Инструменты 1	18	техника	5	ТЕХНИКА / ТРАНСПОРТ
