|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
3041.001|der Nationalsozialist|noun|Nazi|Ein Nationalsozialist wurde wegen seiner Verbrechen verurteilt.|A Nazi was convicted for his crimes.|ein;Nationalsozialist;werden;wegen;sein;Verbrechen;verurteilen
3042.0|rechtfertigen|verb|to justify|Die Ergebnisse konnten die hohen Investitionskosten rechtfertigen.|The results could justify the high investment costs.|der;Ergebnis;können;der;hoch;Investitionskosten;rechtfertigen
3043.0|das Zitat|noun|quotation|Das bekannte Zitat aus dem Werk Goethes inspirierte viele Leser.|The well-known quotation from Goethe's work inspired many readers.|der;bekannt;Zitat;aus;der;Werk;Goethe;inspirieren;vieler;Leser
3043.001|das Zitat|noun|quote|Das berühmte Zitat des Philosophen wurde oft missverstanden.|The famous quote from the philosopher was often misunderstood.|der;berühmt;Zitat;der;Philosoph;werden;oft;missverstehen
3044.0|die Anpassung|noun|adaptation|Die Anpassung an das raue Klima war für Tiere lebensnotwendig.|The adaptation to the harsh climate was vital for animals.|der;Anpassung;an;der;rau;Klima;sein;für;Tier;lebensnotwendig
3045.0|kaputt|adjective|broken|Die kaputte Lampe hing lose von der Decke des dunklen Raums.|The broken lamp hung loosely from the ceiling of the dark room.|der;kaputt;Lampe;hing;lose;von;der;Decke;der;dunkel;Raum
3045.001|kaputt|adjective|ruined|Die kaputte Scheibe ließ kalte Winterluft ins Zimmer strömen.|The ruined windowpane let cold winter air flow into the room.|der;kaputt;Scheibe;lassen;kalt;Winterluft;in;Zimmer;strömen
3046.0|die Menschheit|noun|humanity|Die Menschheit ignoriert oft die Warnungen vor dem drohenden Zerfall.|Humanity often ignores the warnings of impending collapse.|der;Menschheit;ignorieren;oft;der;Warnung;vor;der;drohend;Zerfall
3047.0|die Note|noun|note|Die Note des Schülers verbesserte sich nach intensiver Nachhilfe.|The student's grade improved after intensive tutoring.|der;Note;der;Schüler;verbessern;sich;nach;intensiv;Nachhilfe
3047.001|die Note|noun|grade|Die Note in Mathematik entschied über ihren künftigen Studienplatz.|The grade in mathematics determined her future university spot.|der;Note;in;Mathematik;entscheiden;über;ihr;künftig;Studienplatz
3048.0|seufzen|verb|to sigh|Nach einem langen Tag hörte man ihn tief und erleichtert seufzen.|After a long day, he could be heard sighing deeply and with relief.|nach;ein;lang;Tag;hören;man;ihn;tief;und;erleichtert;seufzen
3049.0|die Achtung|noun|respect|Seine Achtung vor den mutigen Rettern wuchs mit jeder Erzählung.|His respect for the brave rescuers grew with each story.|sein;Achtung;vor;der;mutig;Retter;wachsen;mit;jeder;Erzählung
3050.0|ausgleichen|verb|to even out|Die Maßnahmen sollen die sozialen Ungleichheiten ausgleichen.|The measures are designed to even out social inequalities.|der;Maßnahme;sollen;der;sozial;Ungleichheit;ausgleichen
3050.001|ausgleichen|verb|to reconcile|Der Mediator versuchte, die Konflikte der Parteien auszugleichen.|The mediator tried to reconcile the conflicts of the parties.|der;Mediator;versuchen;der;Konflikt;der;Partei;ausgleichen
3051.0|der Pilot|noun|pilot|Der erfahrene Pilot meistert die komplizierte Notlandung souverän.|The experienced pilot masters the complicated emergency landing confidently.|der;erfahren;Pilot;meistern;der;kompliziert;Notlandung;souverän
3052.0|die Vereinbarung|noun|agreement|Die Vereinbarung wurde nach langwierigen Verhandlungen getroffen.|The agreement was made after long negotiations.|der;Vereinbarung;werden;nach;langwierig;Verhandlung;treffen
3053.0|aufbrechen|verb|to leave|Die müden Reisenden mussten vor Einbruch der Nacht aufbrechen.|The tired travelers had to leave before nightfall.|der;müd;Reisenden;mussten;vor;Einbruch;der;Nacht;aufbrechen
3053.001|aufbrechen|verb|to take off|Vor Sonnenaufgang mussten die Abenteurer zur Bergtour aufbrechen.|Before sunrise, the adventurers had to take off for the mountain tour.|vor;Sonnenaufgang;mussten;der;Abenteurer;zu;Bergtour;aufbrechen
3053.002|aufbrechen|verb|to break open|Man musste die alte Tür gewaltsam aufbrechen, um ins Haus zu gelangen.|The old door had to be forcibly broken open to enter the house.|man;musste;der;alt;Tür;gewaltsam;aufbrechen;um;in;Haus;zu;gelangen
3054.0|das Labor|noun|laboratory|Im modernen Labor entwickelte man ein Serum gegen seltene Krankheiten.|In the modern laboratory, a serum against rare diseases was developed.|in;modern;Labor;entwickeln;man;ein;Serum;gegen;selten;Krankheit
3055.0|voraussetzen|verb|to presuppose|Das neue Konzept setzt detaillierte Kenntnisse im Fachgebiet voraus.|The new concept presupposes detailed knowledge in the field.|der;neu;Konzept;voraussetzen;detailliert;Kenntnis;in;Fachgebiet;voraus
3055.001|voraussetzen|verb|to take for granted|Die Organisatoren setzen Engagement bei den Freiwilligen voraus.|The organizers take commitment from the volunteers for granted.|der;Organisator;voraussetzen;Engagement;bei;der;Freiwilligen;voraus
3056.0|divers|adjective|diverse|Das Museum zeigt eine divers kuratierte Sammlung moderner Kunstwerke.|The museum displays a diverse collection of modern artwork.|der;Museum;zeigen;ein;divers;kuratiert;Sammlung;modern;Kunstwerk
3056.001|divers|adjective|various|Die Ausstellung bietet divers gestaltete Kunstwerke zum Bewundern.|The exhibition offers variously designed art pieces to admire.|der;Ausstellung;bieten;divers;gestaltet;Kunstwerk;zu;Bewundern
3057.0|der Höhepunkt|noun|highlight|Der Höhepunkt des Festivals war die spektakuläre Lichtershow.|The highlight of the festival was the spectacular light show.|der;Höhepunkt;der;Festival;sein;der;spektakulär;Lichtershow
3057.001|der Höhepunkt|noun|peak|Der Höhepunkt des Konzerts war ein mitreißendes Gitarrensolo.|The peak of the concert was a thrilling guitar solo.|der;Höhepunkt;der;Konzert;sein;ein;mitreißend;Gitarrensolo
3058.0|die Wiese|noun|meadow|Die sonnige Wiese war bedeckt mit Wildblumen und summenden Bienen.|The sunny meadow was covered with wildflowers and buzzing bees.|der;sonnig;Wiese;sein;bedecken;mit;Wildblume;und;summend;Biene
3059.0|die Anerkennung|noun|recognition|Die Anerkennung seines Talents kam spät, aber sie war verdient.|The recognition of his talent came late but was well-deserved.|der;Anerkennung;sein;Talent;kommen;spät;aber;sie;sein;verdient
3060.0|ausgeprägt|adjective|distinct|Eine ausgeprägte Vorliebe für Musik zeigte sich schon früh bei ihm.|A distinct preference for music showed in him early on.|ein;ausgeprägt;Vorliebe;für;Musik;zeigen;sich;schon;früh;bei;ihm
3060.001|ausgeprägt|adjective|pronounced|Seine Meinung war von einem ausgeprägten Gerechtigkeitssinn geprägt.|His opinion was shaped by a pronounced sense of justice.|sein;Meinung;sein;von;ein;ausgeprägt;Gerechtigkeitssinn;prägen
3060.002|ausgeprägt|adjective|remarkable|Seine ausgeprägte Begabung für Musik zeigte sich schon früh.|His remarkable talent for music was evident early on.|sein;ausgeprägt;Begabung;für;Musik;zeigen;sich;schon;früh
3061.0|die Autobahn|noun|expressway|Die Autobahn war von schweren Regenfällen komplett überflutet.|The expressway was completely flooded by heavy rainfall.|der;Autobahn;sein;von;schwer;Regenfall;komplett;überfluten
3061.001|die Autobahn|noun|motorway|Auf der Autobahn gab es einen kilometerlangen Stau am Morgen.|On the motorway, there was a kilometer-long traffic jam in the morning.|auf;der;Autobahn;geben;es;ein;kilometerlang;Stau;an;Morgen
3062.0|die Formulierung|noun|formulation|Die präzise Formulierung der Vertragsbedingungen war entscheidend.|The precise formulation of the contract terms was crucial.|der;präzise;Formulierung;der;Vertragsbedingung;sein;entscheidend
3063.0|die Berücksichtigung|noun|consideration|Die Berücksichtigung von Umweltaspekten beeinflusst den Bauplan.|The consideration of environmental aspects influences the construction plan.|der;Berücksichtigung;von;Umweltaspekt;beeinflussen;der;Bauplan
3064.0|dementsprechend|adjective|accordingly|Das Produkt wurde beworben und dementsprechend schnell verkauft.|The product was advertised and accordingly sold quickly.|der;Produkt;werden;beworben;und;dementsprechend;schnell;verkaufen
3065.0|der Schreck|noun|fright|Der plötzliche Knall versetzte den Passanten einen großen Schreck.|The sudden bang gave the passer-by a great fright.|der;plötzlich;Knall;versetzen;der;Passant;ein;groß;Schreck
3065.001|der Schreck|noun|shock|Der plötzliche Warnton versetzte die Insassen in einen Schreck.|The sudden alarm gave the passengers a shock.|der;plötzlich;Warnton;versetzen;der;Insasse;in;ein;Schreck
3066.0|das Weihnachten|noun|Christmas|Zu Weihnachten duftete das Wohnzimmer nach frischen Tannenzweigen.|At Christmas, the living room smelled of fresh fir branches.|zu;Weihnachten;duften;der;Wohnzimmer;nach;frisch;Tannenzweig
3067.0|der Anschluss|noun|connection|Der Anschluss an das Stromnetz wurde gestern erfolgreich durchgeführt.|The connection to the power grid was successfully completed yesterday.|der;Anschluss;an;der;Stromnetz;werden;gestern;erfolgreich;durchführen
3068.0|entziehen|verb|to take away|Man wollte dem korrupten Politiker alle Befugnisse entziehen.|They wanted to take away all powers from the corrupt politician.|man;wollen;der;korrupt;Politiker;aller;Befugnis;entziehen
3068.001|entziehen|verb|to remove|Dem Fahrer wurde wegen Alkohol am Steuer die Lizenz entzogen.|The driver had his license removed due to drunk driving.|der;Fahrer;werden;wegen;Alkohol;an;Steuer;der;Lizenz;entziehen
3068.002|entziehen|verb|to draw|Der Schwamm entzieht der Oberfläche die Feuchtigkeit mühelos.|The sponge effortlessly draws the moisture from the surface.|der;Schwamm;entziehen;der;Oberfläche;der;Feuchtigkeit;mühelos
3069.0|die Reduktion|noun|reduction|Die Reduktion der Kosten war zwingend notwendig für das Budget.|The reduction of costs was absolutely necessary for the budget.|der;Reduktion;der;Kosten;sein;zwingend;notwendig;für;der;Budget
3070.0|das Schwein|noun|pig|Das Schwein grunzte fröhlich, als es zum ersten Mal Freilauf hatte.|The pig grunted happily as it had its first free run.|der;Schwein;grunzen;fröhlich;als;es;zu;erster;Mal;Freilauf;haben
3071.0|der Komplex|noun|complex|Der industrielle Komplex umfasst zahlreiche moderne Anlagen.|The industrial complex includes numerous modern facilities.|der;industriell;Komplex;umfassen;zahlreich;modern;Anlage
3072.0|sofern|conjunction|provided that|Du darfst das Buch behalten, sofern du es sorgfältig behandelst.|You may keep the book, provided that you handle it carefully.|du;darfst;der;Buch;behalten;sofern;du;es;sorgfältig;behandelen
3072.001|sofern|conjunction|if|Du kannst teilnehmen, sofern du die Voraussetzungen erfüllst.|You can participate if you meet the requirements.|du;kannst;teilnehmen;sofern;du;der;Voraussetzung;erfüllen
3073.0|anstreben|verb|to aim at|Die Organisation wird weiterhin höhere Nachhaltigkeitsziele anstreben.|The organization will continue to aim at higher sustainability goals.|der;Organisation;werden;weiterhin;hoch;Nachhaltigkeitsziel;anstreben
3073.001|anstreben|verb|to strive (for)|Er strebt eine Karriere in der internationalen Raumfahrt an.|He strives for a career in international space exploration.|er;anstreben;ein;Karriere;in;der;international;Raumfahrt;an
3073.002|anstreben|verb|to aspire to|Er strebt eine Karriere in der internationalen Diplomatie an.|He aspires to a career in international diplomacy.|er;anstreben;ein;Karriere;in;der;international;Diplomatie;an
3074.0|beklagen|verb|to complain|Die Bewohner beklagen den langsamen Fortschritt beim Straßenbau.|The residents complain about the slow progress in road construction.|der;Bewohner;beklagen;der;langsam;Fortschritt;bei;Straßenbau
3075.0|einigen|verb|to unite|Die Verhandlungen sollten die zerstrittenen Parteien einigen.|The negotiations were meant to unite the conflicted parties.|der;Verhandlung;sollen;der;zerstritten;Partei;einigen
3075.001|einigen|verb|to agree|Die beiden Länder einigten sich auf ein umfassendes Abkommen.|The two countries agreed on a comprehensive treaty.|der;beide;Land;einigen;sich;auf;ein;umfassend;Abkommen
3076.0|die Freundschaft|noun|friendship|Ihre Freundschaft hielt trotz aller Widrigkeiten über Jahrzehnte.|Their friendship endured for decades despite all hardships.|ihr;Freundschaft;halten;trotz;aller;Widrigkeit;über;Jahrzehnt
3077.0|die Hütte|noun|hut|Hinter dem Wald stand eine alte, bemooste Hütte mit Schornstein.|Behind the forest stood an old, moss-covered hut with a chimney.|hinter;der;Wald;stehen;ein;alt;bemoost;Hütte;mit;Schornstein
3077.001|die Hütte|noun|cabin|Die Hütte im Wald hatte knarrende Dielen und urige Fensterläden.|The cabin in the forest had creaking floorboards and rustic shutters.|der;Hütte;in;Wald;haben;knarrend;Diel;und;urig;Fensterladen
3078.0|der Mantel|noun|coat|Der schwere Mantel wurde an der Garderobe abgegeben und aufgehängt.|The heavy coat was handed in at the cloakroom and hung up.|der;schwer;Mantel;werden;an;der;Garderobe;abgeben;und;aufhängen
3079.0|die Prognose|noun|prognosis|Die Prognose des Arztes gab Hoffnung auf eine schnelle Genesung.|The doctor's prognosis gave hope for a quick recovery.|der;Prognose;der;Arzt;geben;Hoffnung;auf;ein;schnell;Genesung
3079.001|die Prognose|noun|forecast|Die Prognose des Meteorologen warnte vor sintflutartigen Regenfällen.|The forecast of the meteorologist warned of torrential rainfalls.|der;Prognose;der;Meteorologe;warnen;vor;sintflutartig;Regenfall
3080.0|zugehörig|adjective|belonging|Das zugehörige Dokument wurde in der Schublade des Sekretärs gefunden.|The belonging document was found in the secretary's drawer.|der;zugehörig;Dokument;werden;in;der;Schublade;der;Sekretär;finden
3080.001|zugehörig|adjective|corresponding|Die zugehörigen Daten findest du im hinteren Teil des Berichts.|You will find the corresponding data in the back part of the report.|der;zugehörig;Datum;findest;du;in;hinterer;Teil;der;Bericht
3081.0|analytisch|adjective|analytic|Die analytische Herangehensweise half, den Fehler schnell zu finden.|The analytic approach helped to find the error quickly.|der;analytisch;Herangehensweise;helfen;der;Fehler;schnell;zu;finden
3082.0|das Anliegen|noun|request|Ihr Anliegen wurde im Gemeinderat ausführlich diskutiert und geprüft.|Her request was extensively discussed and reviewed in the city council.|ihr;Anliegen;werden;in;Gemeinderat;ausführlich;diskutieren;und;prüfen
3083.0|locker|adjective|loose|Die Schraube war locker, was das Gerät gefährlich instabil machte.|The screw was loose, making the device dangerously unstable.|der;Schraube;sein;locker;wer;der;Gerät;gefährlich;instabil;machen
3083.001|locker|adjective|relaxed|Nach dem Vortrag war seine Haltung wieder locker und gelassen.|After the lecture, his demeanor was relaxed and calm.|nach;der;Vortrag;sein;sein;Haltung;wieder;locker;und;gelassen
3084.0|sonstig|adjective|other|Neben den Bücherstapeln lagen allerlei sonstige Notizen verstreut.|Besides the piles of books, various other notes were scattered.|neben;der;Bücherstapel;verstreutliegen;allerlei;sonstig;Notiz;verstreuen
3085.0|abwarten|verb|to wait|Man muss die Ergebnisse abwarten, bevor man voreilige Schlüsse zieht.|One must wait for the results before drawing hasty conclusions.|man;muss;der;Ergebnis;abwarten;bevor;man;voreilig;Schluß;ziehen
3085.001|abwarten|verb|to wait out|Es blieb nichts anderes übrig, als den Sturm im Schutz abzuwarten.|There was no choice but to wait out the storm in shelter.|es;übrigbleiben;nichts;anderer;übrig;als;der;Sturm;in;Schutz;abwarten
3086.0|bitter|adjective|bitter|Die bittere Kälte schnitt scharf durch die dicken Wintermäntel.|The bitter cold cut sharply through the thick winter coats.|der;bitter;Kälte;schnitt;scharf;durch;der;dick;Wintermäntel
3087.0|permanent|adjective|permanent|Die permanenten Markierungen erleichtern die Orientierung auf dem Weg.|The permanent markings make navigation on the path easier.|der;permanent;Markierung;erleichtern;der;Orientierung;auf;der;Weg
3088.0|das Abkommen|noun|agreement|Das Abkommen zwischen den Ländern führte zu stabilerem Handel.|The agreement between the countries led to more stable trade.|der;Abkommen;zwischen;der;Land;führen;zu;stabiler;Handel
3089.0|die Abstimmung|noun|vote|Die Abstimmung im Bundestag entschied über wichtige Umgestaltungen.|The vote in the Bundestag decided on important reforms.|der;Abstimmung;in;Bundestag;entscheiden;über;wichtig;Umgestaltung
3089.001|die Abstimmung|noun|coordination|Die Abstimmung der Rettungsteams verlief präzise und effizient.|The coordination of the rescue teams was precise and efficient.|der;Abstimmung;der;Rettungsteam;verlaufen;präzise;und;effizient
3090.0|der Geschmack|noun|taste|Der Geschmack der hausgemachten Marmelade erinnerte an Kindheitstage.|The taste of the homemade jam reminded me of childhood days.|der;Geschmack;der;hausgemacht;Marmelade;erinnern;an;Kindheitstag
3091.0|nachfolgend|adjective|following|Die nachfolgende Analyse zeigte enorme Sicherheitslücken auf.|The following analysis exposed enormous security gaps.|der;nachfolgend;Analyse;aufzeigen;enorm;Sicherheitslücke;auf
3091.001|nachfolgend|adjective|subsequently|Die nachfolgend beschriebenen Schritte erklären den Reparaturprozess.|The subsequently described steps explain the repair process.|der;nachfolgend;beschrieben;Schritt;erklären;der;Reparaturprozess
3092.0|nachfolgen|verb|to follow|Der Assistent sollte dem Vortrag des berühmten Forschers nachfolgen.|The assistant was to follow the lecture of the famous researcher.|der;Assistent;sollen;der;Vortrag;der;berühmt;Forscher;nachfolgen
3092.001|nachfolgen|verb|to succeed|Der neue Präsident wird dem charismatischen Vorgänger nachfolgen.|The new president will succeed the charismatic predecessor.|der;neu;Präsident;werden;der;charismatisch;Vorgänger;nachfolgen
3093.0|neigen|verb|to bend|Die hohen Tropenbäume neigen sich stark im mächtigen Monsoonwind.|The tall tropical trees bend heavily in the powerful monsoon wind.|der;hoch;Tropenbaum;neigen;sich;stark;in;mächtig;Monsoonwind
3093.001|neigen|verb|to lean|Die alten Pfeiler neigen sich bedrohlich unter dem Gewicht der Brücke.|The old pillars lean menacingly under the weight of the bridge.|der;alt;Pfeiler;neigen;sich;bedrohlich;unter;der;Gewicht;der;Brücke
3094.0|die Rente|noun|pension|Nach 40 Arbeitsjahren freute er sich auf eine entspannte Rente.|After 40 years of work, he looked forward to a relaxed pension.|nach;40;Arbeitsjahr;freuen;er;sich;auf;ein;entspannt;Rente
3094.001|die Rente|noun|retirement|Die Rente des Arbeiters reicht kaum für seinen Lebensunterhalt.|The worker's retirement barely covers his living expenses.|der;Rente;der;Arbeiter;reichen;kaum;für;sein;Lebensunterhalt
3095.0|das Taxi|noun|taxi|Der Taxifahrer stellte das Taxi am regennassen Bordstein ab.|The taxi driver parked the taxi at the rain-soaked curb.|der;Taxifahrer;abstellen;der;Taxi;an;regennass;Bordstein;ab
3096.0|vorhin|adverb|a short time ago|Vorhin lärmten die Kinder noch im Garten, jetzt ist es ganz still.|A short time ago, the children were making noise in the garden, now it is completely quiet.|vorhin;lärmen;der;Kind;noch;in;Garten;jetzt;sein;es;ganz;still
3097.0|die Zusammenfassung|noun|summary|Die Zusammenfassung des Berichts war prägnant und gut strukturiert.|The summary of the report was concise and well-structured.|der;Zusammenfassung;der;Bericht;sein;prägnant;und;gut;strukturiert
3098.0|die Disziplin|noun|discipline|Ohne eiserne Disziplin hätte er den Wettkampf nicht gewonnen.|Without iron discipline, he would not have won the competition.|ohne;eisern;Disziplin;haben;er;der;Wettkampf;nicht;gewinnen
3099.0|der Aufstieg|noun|climb|Der Aufstieg zum Gipfel war schweißtreibend, aber atemberaubend schön.|The climb to the summit was exhausting, but breathtakingly beautiful.|der;Aufstieg;zu;Gipfel;sein;schweißtreibend;aber;atemberaubend;schön
3099.001|der Aufstieg|noun|rise|Der steile Aufstieg zum Aussichtspunkt forderte all seine Kräfte.|The steep rise to the viewpoint demanded all his strength.|der;steil;Aufstieg;zu;Aussichtspunkt;fordern;all;sein;Kraft
3100.0|keinerlei|pronoun|no ... at all|Es gab keinerlei Anzeichen für das nahende Gewitter am Himmel.|There were no signs at all of the approaching storm in the sky.|es;geben;keinerlei;Anzeichen;für;der;nahend;Gewitter;an;Himmel
3101.0|der Mond|noun|moon|Die Astronomin beobachtete den Mond durch ein mächtiges Teleskop.|The astronomer observed the moon through a powerful telescope.|der;Astronomin;beobachten;der;Mond;durch;ein;mächtig;Teleskop
3102.0|professionell|adjective|professional|Ein professioneller Fotograf fängt Details mit Präzision ein.|A professional photographer captures details with precision.|ein;professionell;Fotograf;einfangen;Detail;mit;Präzision;ein
3103.0|das Semester|noun|semester|Im zweiten Semester erlernen die Studierenden vertiefte Grundlagen.|In the second semester, students learn advanced foundations.|in;zweiter;Semester;erlernen;der;studierend;vertieft;Grundlage
3104.0|der Gastgeber|noun|host|Der Gastgeber begrüßte die Gäste mit handgefertigtem Apfelschnaps.|The host greeted the guests with handmade apple schnapps.|der;Gastgeber;begrüßen;der;Gast;mit;handgefertigt;Apfelschnaps
3105.0|hinein|adverb|in|Die Katze sprang flink und lautlos hinein in die geöffnete Scheune.|The cat jumped quickly and silently into the opened barn.|der;Katze;hineinspringen;flink;und;lautlos;hinein;in;der;geöffnet;Scheune
3105.001|hinein|adverb|into|Er kroch vorsichtig hinein, um den verborgenen Raum zu erkunden.|He carefully crawled into it to explore the hidden room.|er;hineinkroch;vorsichtig;hinein;um;der;verborgen;Raum;zu;erkunden
3106.0|kinetisch|adjective|kinetic|Die kinetische Energie überschritt experimentelle Schwellenwerte.|The kinetic energy exceeded experimental threshold values.|der;kinetisch;Energie;überschritt;experimentell;Schwellenwert
3107.0|das Skript|noun|script|Das Skript für den neuen Film war voller überraschender Wendungen.|The script for the new movie was full of surprising twists.|der;Skript;für;der;neu;Film;sein;voll;überraschend;Wendung
3107.001|das Skript|noun|lecture notes|Das Skript des Professors lag ordentlich auf dem Rednerpult.|The professor's lecture notes lay neatly on the lectern.|der;Skript;der;Professor;liegen;ordentlich;auf;der;Rednerpult
3108.0|vertreiben|verb|to drive out|Ein lautes Geräusch konnte die Wildschweine aus dem Feld vertreiben.|A loud noise was able to drive out the wild boars from the field.|ein;laut;Geräusch;können;der;Wildschwein;aus;der;Feld;vertreiben
3108.001|vertreiben|verb|to sell|Der Händler vertreibt exotische Gewürze auf dem Wochenmarkt.|The merchant sells exotic spices at the weekly market.|der;Händler;vertreiben;exotisch;Gewürz;auf;der;Wochenmarkt
3109.0|zugänglich|adjective|accessible|Die Bibliothek ist dank des neuen Aufzugs barrierefrei zugänglich.|The library is now accessible barrier-free thanks to the new elevator.|der;Bibliothek;sein;dank;der;neu;Aufzug;barrierefrei;zugänglich
3110.0|zurzeit|adverb|at the moment|Zurzeit herrscht hektische Betriebsamkeit im großen Verlagshaus.|At the moment, hectic activity prevails in the large publishing house.|Zurzeit;herrschen;hektisch;Betriebsamkeit;in;groß;Verlagshaus
3111.0|versterben|verb|to pass away|Ein naher Verwandter des Königs verstarb unerwartet im Ausland.|A close relative of the king passed away unexpectedly abroad.|ein;nah;verwandte;der;König;versterben;unerwartet;in;Ausland
3112.0|zurückhalten|verb|to hold back|Der Zeuge musste seine Emotionen zurückhalten, um klar auszusagen.|The witness had to hold back his emotions to testify clearly.|der;Zeuge;musste;sein;Emotion;zurückhalten;um;klar;aussagen
3112.001|zurückhalten|verb|to restrain|Der Sicherheitsdienst musste die Menge vor der Bühne zurückhalten.|The security had to restrain the crowd in front of the stage.|der;Sicherheitsdienst;musste;der;Menge;vor;der;Bühne;zurückhalten
3113.0|die Abweichung|noun|difference|Die Abweichung im Messwert führte zu einer Überprüfung des Geräts.|The difference in the measurement value led to a device inspection.|der;Abweichung;in;Messwert;führen;zu;ein;Überprüfung;der;Gerät
3113.001|die Abweichung|noun|deviation|Die Wissenschaftler entdeckten eine signifikante Abweichung im Muster.|The scientists discovered a significant deviation in the pattern.|der;Wissenschaftler;entdecken;ein;signifikant;Abweichung;in;Muster
3113.002|die Abweichung|noun|tolerance|Eine geringe Abweichung bei den Messergebnissen war akzeptabel.|A slight tolerance in the measurement results was acceptable.|ein;gering;Abweichung;bei;der;Messergebnis;sein;akzeptabel
3114.0|aufsetzen|verb|to put on|Sie musste die Schutzbrille aufsetzen, bevor die Maschine startete.|She had to put on safety goggles before the machine started.|sie;musste;der;Schutzbrille;aufsetzen;bevor;der;Maschine;starten
3115.0|langweilig|adjective|boring|Die Predigt war so langweilig, dass viele Zuhörer einschliefen.|The sermon was so boring that many listeners fell asleep.|der;Predigt;sein;so;langweilig;dass;vieler;Zuhörer;einschlalfen
3116.0|nachgehen|verb|to follow|Der Förster geht aufmerksam den Spuren des Wildes im Schnee nach.|The ranger closely follows the tracks of the game in the snow.|der;Förster;nachgehen;aufmerksam;der;Spur;der;Wild;in;Schnee;nach
3116.001|nachgehen|verb|to pursue|Er ging mit großer Leidenschaft seinem Hobby als Fotograf nach.|He passionately pursued his hobby as a photographer.|er;nachgehen;mit;groß;Leidenschaft;sein;Hobby;als;Fotograf;nach
3116.002|nachgehen|verb|to be slow|Die alte Pendeluhr schien täglich mehrere Minuten nachzugehen.|The old pendulum clock seemed to be slow by several minutes each day.|der;alt;Pendeluhr;scheinen;täglich;mehrere;Minute;nachgehen
3117.0|schief|adjective|crooked|Das schief hängende Bild störte das harmonische Erscheinungsbild.|The crookedly hanging picture disturbed the harmonious appearance.|der;schief;hängend;Bild;stören;der;harmonisch;Erscheinungsbild
3117.001|schief|adjective|not straight|Das schiefe Bild an der Wand störte die perfekte Raumordnung.|The not straight picture on the wall disrupted the perfect room layout.|der;schief;Bild;an;der;Wand;stören;der;perfekt;Raumordnung
3118.0|die Wange|noun|cheek|Ein kalter Windstoß ließ die Wange des Spaziergängers erröten.|A cold gust of wind made the walker’s cheek blush.|ein;kalt;Windstoß;lassen;der;Wange;der;Spaziergänger;erröten
3119.0|der Champion|noun|champion|Der Champion hob stolz den goldenen Pokal vor jubelndem Publikum.|The champion proudly raised the golden trophy before a cheering crowd.|der;Champion;heben;stolz;der;golden;Pokal;vor;jubelnd;Publikum
3120.0|der Horizont|noun|horizon|Am Horizont zeichnete sich langsam die Silhouette der Berge ab.|The silhouette of the mountains slowly appeared on the horizon.|an;Horizont;abzeichnen;sich;langsam;der;Silhouette;der;Berg;ab
3121.0|die Intensität|noun|intensity|Die Intensität des Gewitters ließ die Fenster bedenklich vibrieren.|The intensity of the thunderstorm made the windows vibrate alarmingly.|der;Intensität;der;Gewitter;lassen;der;Fenster;bedenklich;vibrieren
3122.0|korrigieren|verb|to correct|Der Lehrer korrigierte die Prüfungsarbeiten mit rotem Korrekturstift.|The teacher corrected the exam papers with a red correction pen.|der;Lehrer;korrigieren;der;Prüfungsarbeit;mit;rot;Korrekturstift
3122.001|korrigieren|verb|to revise|Der Lektor musste das Manuskript dreimal gründlich korrigieren.|The editor had to thoroughly revise the manuscript three times.|der;Lektor;musste;der;Manuskript;dreimal;gründlich;korrigieren
3123.0|die Linke|noun|left-wing party|Die Linke setzte sich für eine gerechtere Verteilung der Mittel ein.|The left-wing party advocated for a fairer distribution of resources.|der;linke;einsetzen;sich;für;ein;gerecht;Verteilung;der;Mittel;ein
3123.001|die Linke|noun|Left Party|Die Linke schlug konkrete Reformen in der Umweltpolitik vor.|The Left Party proposed concrete reforms in environmental policy.|der;linke;vorschlagen;konkret;Reform;in;der;Umweltpolitik;vor
3124.0|neunzig|number|ninety|Neunzig Minuten vergingen wie im Flug bei diesem spannenden Film.|Ninety minutes passed quickly during this exciting film.|neunzig;Minute;vergingen;wie;in;Flug;bei;dieser;spannend;Film
3125.0|der Sänger|noun|singer|Der Sänger bewegte das Publikum mit seiner berührenden Ballade.|The singer moved the audience with his touching ballad.|der;Sänger;bewegen;der;Publikum;mit;sein;berührend;Ballade
3126.0|das Symptom|noun|symptom|Das häufigste Symptom der Krankheit war eine anhaltende Müdigkeit.|The most common symptom of the illness was persistent fatigue.|der;häufig;Symptom;der;Krankheit;sein;ein;anhaltend;Müdigkeit
3127.0|einig|adjective|agreed|Die Parteien sind sich über die geplanten Reformen weitgehend einig.|The parties are largely agreed on the planned reforms.|der;Partei;sein;sich;über;der;geplant;Reform;weitgehend;einig
3128.0|die Auffassung|noun|point of view|Ihre Auffassung zur Stadtentwicklung war innovativ und visionär.|Her point of view on urban development was innovative and visionary.|ihr;Auffassung;zu;Stadtentwicklung;sein;innovativ;und;visionär
3129.0|herum|preposition|around|Er ging nervös um den Besprechungstisch herum und überlegte.|He paced nervously around the conference table and pondered.|er;herumgehen;nervös;um;der;Besprechungstisch;herum;und;überlegen
