|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
1705.0|das Parlament|noun|parliament
1706.0|stürzen|verb|to fall
1706.001|stürzen|verb|to stumble
1707.0|die Waffe|noun|weapon
1708.0|das Kriterium|noun|criterion
1709.0|der Beifall|noun|applause
1710.0|zerstören|verb|to destroy
1711.0|zuhören|verb|to listen
1712.0|ausfallen|verb|to drop out
1712.001|ausfallen|verb|to be canceled
1713.0|die Weile|noun|while
1714.0|drängen|verb|to push
1714.001|drängen|verb|to insist
1715.0|einerseits|adverb|on the one hand
1716.0|die Spannung|noun|suspense
1716.001|die Spannung|noun|tension
1717.0|der Fortschritt|noun|progress
1718.0|die Mathematik|noun|mathematics
1719.0|das Bad|noun|bath
1719.001|das Bad|noun|bathroom
1719.002|das Bad|noun|spa
1720.0|erläutern|verb|to explain
1721.0|packen|verb|to pack
1721.001|packen|verb|to grab
1722.0|Großbritannien|noun|Great Britain
1723.0|vorsichtig|adjective|cautious
1723.001|vorsichtig|adjective|careful
1724.0|anwenden|verb|to apply
1724.001|anwenden|verb|to employ
1725.0|wild|adjective|wild
1726.0|gesetzlich|adjective|legal
1727.0|die Spitze|noun|tip
1727.001|die Spitze|noun|top
1727.002|die Spitze|noun|peak
1728.0|das Gerät|noun|tool
1728.001|das Gerät|noun|piece of equipment
1728.002|das Gerät|noun|appliance
1729.0|der Wille|noun|will
1730.0|sicherlich|adverb|certainly
1731.0|weisen|verb|to point
1732.0|die Tradition|noun|tradition
1734.0|freiwillig|adjective|voluntary
1735.0|umso|conjunction|the (more ... the)
1736.0|der Antrag|noun|application
1737.0|das Reich|noun|empire
1737.001|das Reich|noun|kingdom
1738.0|investieren|verb|to invest
1739.0|bestellen|verb|to order
1739.001|bestellen|verb|to reserve
1740.0|die Gelegenheit|noun|opportunity
1741.0|die Mauer|noun|wall
1742.0|stattdessen|adverb|instead
1743.0|der Stuhl|noun|chair
1744.0|der Ton|noun|sound
1744.001|der Ton|noun|tone
1744.002|der Ton|noun|clay
1745.0|das Büro|noun|office
1746.0|die Umwelt|noun|environment
1747.0|rauchen|verb|to smoke
1748.0|die Beschreibung|noun|description
1749.0|die Pflanze|noun|plant
1750.0|die Tätigkeit|noun|activity
1750.001|die Tätigkeit|noun|work
1751.0|die Landschaft|noun|landscape
1751.001|die Landschaft|noun|countryside
1752.0|verweisen|verb|to refer
1752.001|verweisen|verb|to expel
1753.0|der Arbeitsplatz|noun|workplace
1753.001|der Arbeitsplatz|noun|job
1754.0|erfassen|verb|to determine
1754.001|erfassen|verb|to grasp
1754.002|erfassen|verb|to acquire
1755.0|die Komponente|noun|component
1756.0|das Ion|noun|ion
1757.0|der Laden|noun|shop
1758.0|fein|adjective|fine
1759.0|der Stern|noun|star
1760.0|der Schuh|noun|shoe
1761.0|das Knie|noun|knee
1762.0|null (0)|number|zero
1763.0|die Schicht|noun|layer
1763.002|die Schicht|noun|class
1764.0|unglaublich|adjective|incredible
1765.0|zurück|adverb|back
1766.0|die Realität|noun|reality
1767.0|sobald|conjunction|as soon as
1768.0|belegen|verb|to occupy
1768.001|belegen|verb|to prove
1768.002|belegen|verb|to verify
1768.003|belegen|verb|to take
1769.0|der Fluss|noun|river
1770.0|die Alternative|noun|alternative
1771.0|verpflichten|verb|to obligate
1771.001|verpflichten|verb|to oblige
1771.002|verpflichten|verb|to commit
1772.0|begrüßen|verb|to greet
1773.0|die Führung|noun|management
1773.001|die Führung|noun|command
1773.002|die Führung|noun|leadership
1774.0|untere|adjective|lower
1775.0|das Handy|noun|mobile phone
1776.0|die Hauptstadt|noun|capital city
1777.0|das Experiment|noun|experiment
1778.0|der Frieden|noun|peace
1779.0|der Verlauf|noun|course
1780.0|das Potenzial|noun|potential
1781.0|der Verlag|noun|publishing company
1782.0|der Ministerpräsident|noun|governor
1782.001|der Ministerpräsident|noun|minister president
1783.0|der Vogel|noun|bird
1784.0|beschränken|verb|to restrict
1785.0|die Branche|noun|sector
1785.001|die Branche|noun|line of business
1786.0|der Schauspieler|noun|actor
1787.0|vorschlagen|verb|to suggest
1788.0|beinahe|adverb|almost
1788.001|beinahe|adverb|nearly
1789.0|jährlich|adjective|annual
1790.0|die Botschaft|noun|message
1791.0|der Alltag|noun|workday
1791.001|der Alltag|noun|daily routine
1791.002|der Alltag|noun|everyday life
1792.0|der Umsatz|noun|turnover
1792.001|der Umsatz|noun|sales
1793.0|der Verband|noun|association
1793.001|der Verband|noun|bandage
1794.0|betreten|verb|to enter
1794.001|betreten|verb|to walk into/onto
1796.0|teilnehmen|verb|to take part
1799.0|die Gestalt|noun|shape
1799.002|die Gestalt|noun|figure
1800.0|zukommen|verb|to come toward
1800.001|zukommen|verb|to be in store
1801.0|ablaufen|verb|to run out
1801.001|ablaufen|verb|to expire
1802.0|der Minister|noun|minister
1803.0|das Fahrzeug|noun|vehicle
1806.0|der Vorwurf|noun|reproach
1806.001|der Vorwurf|noun|accusation
1807.0|erforderlich|adjective|required
1807.001|erforderlich|adjective|necessary
1808.0|die Haltung|noun|posture
1808.001|die Haltung|noun|attitude
1809.0|der Schriftsteller|noun|writer
1810.0|die Stimmung|noun|mood
1810.001|die Stimmung|noun|atmosphere
1811.001|zufällig|adjective|by chance
1812.0|enorm|adjective|enormous
1813.0|das Fach|noun|compartment
1813.001|das Fach|noun|subject
1814.0|begrenzen|verb|to limit
1814.001|begrenzen|verb|to restrict
1815.0|das Lied|noun|song
1816.0|die Nation|noun|nation
1817.0|die Verhandlung|noun|negotiation
1818.0|der Wein|noun|wine
1819.0|die Auflage|noun|edition
1819.001|die Auflage|noun|condition
1819.002|die Auflage|noun|plating
1820.0|billig|adjective|cheap
1821.0|dünn|adjective|thin
1822.0|achten|verb|to respect
1822.001|achten|verb|to pay attention
1823.0|der Amerikaner|noun|American
1824.0|der Anbieter|noun|supplier
1825.0|die Industrie|noun|industry
1826.0|Spanien|noun|Spain
1827.001|ab|adverb|away
1828.0|der Jude|noun|Jew
1829.0|der Vorgang|noun|procedure
1829.001|der Vorgang|noun|process
1830.0|ausgeben|verb|to spend
1831.0|der Meister|noun|master
1832.0|umdrehen|verb|to turn over
1832.001|umdrehen|verb|to turn around
1833.0|weitgehend|adjective|extensive
1834.0|traurig|adjective|sad
1835.0|die Aufmerksamkeit|noun|attention
1836.0|die Berechnung|noun|calculation
1837.0|gegenseitig|adjective|mutual
1837.001|gegenseitig|adjective|each other
1838.0|kurzfristig|adjective|at short notice
1839.0|die Stufe|noun|step
1839.001|die Stufe|noun|level
1840.0|das Urteil|noun|sentence
1840.001|das Urteil|noun|judgment
1841.0|primär|adjective|primary
1842.0|der Schnee|noun|snow
1843.0|vollkommen|adjective|complete
1843.001|vollkommen|adjective|perfect
1844.0|England|noun|England
1845.0|massiv|adjective|solid
1845.001|massiv|adjective|massive
1845.002|massiv|adjective|severe
1846.0|sämtlich|adjective|all
1847.0|übersetzen|verb|to translate
1848.0|dringend|adjective|urgent
1849.0|verursachen|verb|to cause
1850.0|die Konkurrenz|noun|competition
1851.0|der Muskel|noun|muscle
1852.0|der Test|noun|test
1853.0|der Süden|noun|south
1854.0|super|adjective|super
1854.001|super|adjective|great
1855.0|ökonomisch|adjective|economic
1856.001|die Erzählung|noun|story
1857.0|die Initiative|noun|initiative
1858.0|das Flugzeug|noun|airplane
1859.0|die DNA|noun|DNA
1859.001|die DNA|noun|deoxyribonucleic acid
1860.0|die Flüssigkeit|noun|liquid
1861.0|der Geburtstag|noun|birthday
1862.0|das Kleid|noun|dress
1864.0|der Ball|noun|ball
1865.0|die Brust|noun|breast
1865.001|die Brust|noun|chest
1866.0|elektronisch|adjective|electronic
1867.0|verabschieden|verb|to say goodbye
1867.001|verabschieden|verb|to pass
1868.0|ausdrücken|verb|to express
1869.0|das Detail|noun|detail
1870.0|demokratisch|adjective|democratic
1871.0|die Variable|noun|variable
1872.0|das Fleisch|noun|meat
1872.001|das Fleisch|noun|flesh
1873.0|körperlich|adjective|physical
1874.0|die Liste|noun|list
1875.0|träumen|verb|to dream
1876.0|das Volumen|noun|volume
1876.001|das Volumen|noun|total amount
1877.0|zugeben|verb|to admit
1878.0|ah|particle|ah
1879.0|das Drittel|noun|third
1880.0|akzeptieren|verb|to accept
1881.0|endgültig|adjective|final
1882.0|ewig|adjective|eternal
1883.0|die Perspektive|noun|perspective
1883.001|die Perspektive|noun|prospects
1884.0|das Restaurant|noun|restaurant
1885.001|wandern|verb|to migrate
1886.0|die Tasche|noun|pocket
1886.001|die Tasche|noun|bag
1887.0|vornehmen (sich)|verb|to plan
1888.0|die Beamte|noun|official
1888.001|die Beamte|noun|civil servant
1889.0|orientieren|verb|to orient
1890.0|schmal|adjective|narrow
1890.001|schmal|adjective|slender
1891.0|der Streit|noun|argument
1891.001|der Streit|noun|fight
1892.0|spannend|adjective|exciting
1892.001|spannend|adjective|thrilling
1893.0|wohin|pronoun|where
1894.0|das Dach|noun|roof
1895.0|die Karriere|noun|career
1896.0|regeln|verb|to control
1896.001|regeln|verb|to regulate
1896.002|regeln|verb|to direct
1897.0|insofern|adverb|as far as that goes
1897.002|insofern|adverb|therefore
1898.0|die Zigarette|noun|cigarette
1899.0|bunt|adjective|colorful
1900.0|die Falle|noun|trap
1901.0|verbreiten|verb|to spread
1902.0|die Auswirkung|noun|effect
1903.0|einander|adverb|each other
1904.0|weshalb|pronoun|why
1905.0|der Unterricht|noun|instruction
1905.001|der Unterricht|noun|classes
1906.0|das Bedürfnis|noun|need
1907.0|das Niveau|noun|level
1907.001|das Niveau|noun|standard
1908.0|die Tante|noun|aunt
1909.0|die Prüfung|noun|examination
1909.001|die Prüfung|noun|test
1909.002|die Prüfung|noun|exam
1910.0|mitbringen|verb|to bring
1911.0|seltsam|adjective|strange
1911.001|seltsam|adjective|peculiar
1912.0|das Gen|noun|gene
1913.0|engagieren|verb|to hire
1913.001|engagieren|verb|to employ
1913.002|engagieren|verb|to commit
1913.003|engagieren|verb|to engage
1914.0|der Onkel|noun|uncle
1915.0|soweit|adverb|as far as
1916.0|mächtig|adjective|powerful
1917.0|ausgerechnet|adverb|of all people
1917.001|ausgerechnet|adverb|of all times
1918.0|zweimal|adverb|twice
1919.0|die Störung|noun|disturbance
1919.001|die Störung|noun|interruption
1920.0|die Aktion|noun|action
1920.001|die Aktion|noun|campaign
1921.0|-jährig|adjective|years (old)
1922.0|künstlich|adjective|artificial
1923.0|die Auseinandersetzung|noun|argument
1923.001|die Auseinandersetzung|noun|quarrel
1924.0|pflegen|verb|to care
1924.001|pflegen|verb|to cultivate
1925.0|die Ausgabe|noun|distribution
1925.002|die Ausgabe|noun|issue
1925.003|die Ausgabe|noun|expense
1926.0|online|adverb|online
1927.0|ableiten|verb|to derive
1927.001|ableiten|verb|to deduce
1928.0|etc.|adverb|etc.
1929.0|leuchten|verb|to shine
1929.001|leuchten|verb|to glow
1930.0|die Anlage|noun|facility
1930.001|die Anlage|noun|complex
1930.002|die Anlage|noun|investment
1930.003|die Anlage|noun|attachment
1931.0|erweitern|verb|to widen
1931.001|erweitern|verb|to expand
1932.0|erweisen|verb|to prove
1933.0|die Gesundheit|noun|health
1934.0|zutreffen|verb|to be correct
1934.001|zutreffen|verb|to apply to
1935.0|aufführen|verb|to perform
1936.0|der Kandidat|noun|candidate
1937.0|profitieren|verb|to profit
1938.0|die Rechnung|noun|bill
1938.001|die Rechnung|noun|calculation
1938.002|die Rechnung|noun|invoice
1939.0|der Übergang|noun|crossing
1939.001|der Übergang|noun|transition
1940.0|zusammenfassen|verb|to summarize
1942.0|einnehmen|verb|to take (up/in)
1943.0|das Loch|noun|hole
1944.0|das Management|noun|management
1946.0|die Erwartung|noun|expectation
1947.0|beantworten|verb|to answer
1948.0|der Beweis|noun|proof
1948.001|der Beweis|noun|evidence
1949.0|der Weltkrieg|noun|world war
1950.0|kompliziert|adjective|complicated
1951.0|die Stirn|noun|forehead
1952.0|die Behandlung|noun|treatment
1953.0|der Zahn|noun|tooth
1954.0|aussprechen|verb|to pronounce
1956.0|das Eis|noun|ice
1956.001|das Eis|noun|ice cream
1957.0|komisch|adjective|funny
1958.0|westlich|adjective|western
1958.001|westlich|adjective|west
1959.0|geistig|adjective|intellectual
1959.001|geistig|adjective|mental
1960.0|die Länge|noun|length
1961.0|unmöglich|adjective|impossible
1962.0|optimal|adjective|best possible
1962.001|optimal|adjective|optimum
1963.0|das Wetter|noun|weather
1964.0|ergänzen|verb|to add
1964.001|ergänzen|verb|to complete
1965.0|voneinander|adverb|from each other
1966.0|auswählen|verb|to choose
1966.001|auswählen|verb|to select
1967.0|befragen|verb|to ask
1967.001|befragen|verb|to question
1968.0|rücken|verb|to move
1969.0|der Anwalt|noun|attorney
1969.001|der Anwalt|noun|lawyer
1970.0|dahinter|pronoun|behind it
1971.0|die Stärke|noun|strength
1972.0|die Ironie|noun|irony
1973.0|die Ansicht|noun|opinion
1973.001|die Ansicht|noun|view
1974.0|die AG (Aktiengesellschaft)|noun|incorporated company
1974.001|die AG (Aktiengesellschaft)|noun|inc.
1975.0|ausbilden|verb|to train
1975.001|ausbilden|verb|to instruct
1975.002|ausbilden|verb|to educate
1976.0|empirisch|adjective|empirical
1977.0|die Kombination|noun|combination
1978.0|die Ermittlung|noun|investigation
1979.0|das Gedicht|noun|poem
1980.0|unterhalten (sich)|verb|to amuse oneself
1980.001|unterhalten (sich)|verb|to chat
1981.0|die Hochschule|noun|college
1981.001|die Hochschule|noun|university
1982.0|die Umsetzung|noun|transfer
1982.001|die Umsetzung|noun|implementation
1984.0|erschrecken|verb|to frighten
1985.0|erwerben|verb|to acquire
1985.001|erwerben|verb|to purchase
1986.0|das Wesen|noun|being
1986.002|das Wesen|noun|nature (of sth)
1987.0|parallel|adjective|parallel
1988.0|hierbei|adverb|while doing this
1988.001|hierbei|adverb|on this occasion
1989.0|das Schloss|noun|lock
1989.001|das Schloss|noun|castle
1990.0|steuern|verb|to steer
1990.001|steuern|verb|to control
1991.0|das Wunder|noun|miracle
1992.0|der Abschluss|noun|end
1992.001|der Abschluss|noun|conclusion
1992.002|der Abschluss|noun|graduation
1993.0|irgendwelche|pronoun|some
1993.001|irgendwelche|pronoun|any
1994.0|korrekt|adjective|correct
1996.0|verraten|verb|to tell a secret
1996.001|verraten|verb|to give away
1996.002|verraten|verb|to betray
1997.0|anpassen|verb|to adjust
1997.001|anpassen|verb|to adapt
1998.0|automatisch|adjective|automatic
1999.0|die Physik|noun|physics
2000.0|die Erkrankung|noun|illness
2000.001|die Erkrankung|noun|disease
2001.0|spanisch|adjective|Spanish
2002.0|das Spanisch|noun|Spanish
2003.0|der Teilnehmer|noun|participant
2004.0|die Veranstaltung|noun|event
2005.001|vorhaben|verb|to be planning
2005.002|vorhaben|verb|to intend
2006.0|verbergen|verb|to hide
2006.001|verbergen|verb|to conceal
2007.0|aha|particle|aha
2007.001|aha|particle|I see
2008.0|malen|verb|to paint
2009.0|die Post|noun|mail
2009.001|die Post|noun|post office
2010.0|die Seele|noun|soul
2010.001|die Seele|noun|mind
2011.0|üben|verb|to practice
2012.0|der August|noun|August
2013.0|der Knochen|noun|bone
2014.0|das Geräusch|noun|sound
2014.001|das Geräusch|noun|noise
2015.0|die Gegenwart|noun|present
2016.0|generell|adjective|general
2017.0|die Aminosäure|noun|amino acid
2018.0|das Marketing|noun|marketing
2019.0|das Phänomen|noun|phenomenon
2020.0|der Russe|noun|Russian
2021.0|die Brücke|noun|bridge
2022.0|daneben|pronoun|beside it
2022.001|daneben|pronoun|next to it
2023.0|das Gewicht|noun|weight
2024.0|beruhigen|verb|to calm
2025.0|ansonsten|adverb|otherwise
2026.001|verrückt|adjective|insane
2027.0|versorgen|verb|to supply
2027.001|versorgen|verb|to provide
2027.002|versorgen|verb|to look after
2028.0|laden|verb|to load
2029.0|der Start|noun|start
2029.001|der Start|noun|takeoff
2029.002|der Start|noun|launch
2030.0|wagen|verb|to dare
2030.001|wagen|verb|to risk
2031.0|weiblich|adjective|feminine
2031.001|weiblich|adjective|female
2032.0|seitdem|adverb|since then
2033.0|die Treppe|noun|stairs
2034.0|die Decke|noun|ceiling
2034.001|die Decke|noun|blanket
2035.0|die Einstellung|noun|attitude
2035.001|die Einstellung|noun|employment
2036.0|heiraten|verb|to marry
2037.0|mittels|preposition|by means of
2038.0|der Unfall|noun|accident
2039.0|der Bestandteil|noun|component
2040.0|der Regen|noun|rain
2041.0|entschuldigen|verb|to excuse
2041.001|entschuldigen|verb|to apologize
2042.0|der Fisch|noun|fish
2043.0|die Medizin|noun|medicine
2044.0|das Schicksal|noun|fate
2045.0|aufgehen|verb|to rise
2045.001|aufgehen|verb|to open
2046.0|das Video|noun|video
2047.0|zugehen|verb|to approach
2047.001|zugehen|verb|to close
2048.0|durchschnittlich|adjective|average
2049.0|der Strand|noun|beach
2050.0|der Zins|noun|interest
2051.0|bewerten|verb|to assess
2051.001|bewerten|verb|to judge
2052.0|bezüglich|preposition|regarding
2053.0|begeistern|verb|to inspire
2053.001|begeistern|verb|to be enthusiastic
2054.0|die Ladung|noun|charge
2054.001|die Ladung|noun|load
2055.0|äußerst|adverb|extremely
2056.0|lustig|adjective|funny
2056.001|lustig|adjective|enjoyable
2057.0|potenziell|adjective|potential
2058.0|der Dichter|noun|writer
2058.001|der Dichter|noun|poet
2059.0|die Religion|noun|religion
2060.0|religiös|adjective|religious
2061.0|nackt|adjective|naked
2061.001|nackt|adjective|bare
2062.0|die Ware|noun|goods
2063.0|beruflich|adjective|professional
2064.0|lokal|adjective|local
2065.0|der Standard|noun|standard
2066.0|der Kanzler|noun|chancellor
2067.0|nochmal|adverb|again
2068.0|auflösen|verb|to dissolve
2069.0|aufregen|verb|to excite
2069.001|aufregen|verb|to upset
2069.002|aufregen|verb|to annoy
2070.0|die Abhängigkeit|noun|dependence
2071.001|die Einrichtung|noun|furnishings
2072.0|vereinigen|verb|to unite
2073.0|vereinbaren|verb|to agree
2074.0|verschieben|verb|to move
2074.001|verschieben|verb|to postpone
2075.0|bewirken|verb|to cause
2076.0|das Bundesland|noun|state
2076.001|das Bundesland|noun|province
2077.0|erleichtern|verb|to relieve
2077.001|erleichtern|verb|to make easier
2078.0|die Institution|noun|institution
2079.0|rechtlich|adjective|legal
2080.0|das Viertel|noun|quarter
2080.001|das Viertel|noun|district
2081.0|die Dimension|noun|dimension
2082.0|das Ei|noun|egg
2083.0|müde|adjective|tired
2084.0|sparen|verb|to save
2085.0|quasi|adverb|almost
2085.001|quasi|adverb|virtually
2087.0|blöd|adjective|stupid
2087.001|blöd|adjective|dumb
2088.0|die Soziologie|noun|sociology
2089.0|tätig|adjective|active
2090.0|Afghanistan|noun|Afghanistan
2091.0|die Flucht|noun|flight
2091.001|die Flucht|noun|escape
2092.0|absehen|verb|to foresee
2092.001|absehen|verb|to be in sight
2093.0|Afrika|noun|Africa
2094.0|regional|adjective|regional
2095.0|strategisch|adjective|strategic
2096.0|exakt|adjective|exact
2097.0|fortsetzen|verb|to continue
2098.0|steigern|verb|to increase
2098.001|steigern|verb|to raise
2099.0|die Übersetzung|noun|translation
2100.0|womöglich|adverb|possibly
2101.0|das Argument|noun|argument
2102.0|berühren|verb|to touch
2103.0|das Kino|noun|cinema
2103.001|das Kino|noun|movie theater
2104.001|die Dauer|noun|length
2105.0|klappen|verb|to fold
2105.001|klappen|verb|to go smoothly
2105.002|klappen|verb|to work (out)
2106.0|Polen|noun|Poland
2107.0|golden|adjective|gold
2107.001|golden|adjective|golden
2108.0|klären|verb|to clear up
2108.001|klären|verb|to clarify
2108.002|klären|verb|to resolve
2109.0|sauber|adjective|clean
2110.0|der Bahnhof|noun|(railway) station
2111.0|die Bewertung|noun|assessment
2111.001|die Bewertung|noun|evaluating
2111.002|die Bewertung|noun|evaluation
2112.0|die Messung|noun|measuring
2112.001|die Messung|noun|measurement
2113.0|gewaltig|adjective|enormous
2113.001|gewaltig|adjective|tremendous
2113.002|gewaltig|adjective|powerful
2114.0|relevant|adjective|relevant
2115.0|Israel|noun|Israel
2116.0|die Lippe|noun|lip
2117.0|die BRD (Bundesrepublik Deutschland)|noun|Federal Republic (of Germany)
2118.0|der Charakter|noun|character
2119.0|antreten|verb|to take up
2119.001|antreten|verb|to start
2120.0|die Lehre|noun|apprenticeship
2120.001|die Lehre|noun|lesson
2120.002|die Lehre|noun|doctrine
2121.0|aufpassen|verb|to pay attention
2121.001|aufpassen|verb|to take care
2122.0|die Verletzung|noun|injury
2123.0|die CSU (Christlich-Soziale Union)|noun|CSU
2125.0|enttäuschen|verb|to disappoint
2126.0|fangen|verb|to catch
2127.0|die Träne|noun|tear
2128.0|damalig|adjective|at that time
2129.0|dreißig|number|thirty
2130.0|mathematisch|adjective|mathematical
2131.0|die Pflicht|noun|duty
2132.0|realisieren|verb|to realize
2132.001|realisieren|verb|to bring about
2134.0|der Käufer|noun|buyer
2135.0|das Rennen|noun|race
2136.0|der Täter|noun|culprit
2136.001|der Täter|noun|perpetrator
2137.0|befreien|verb|to free
2138.0|ordnen|verb|to arrange
2138.001|ordnen|verb|to sort
2139.001|die Bezeichnung|noun|term
2140.0|verteidigen|verb|to defend
2141.0|der Anlass|noun|occasion
2141.001|der Anlass|noun|cause
2142.0|medial|adjective|media
2143.0|hauptsächlich|adjective|mainly
2143.001|hauptsächlich|adjective|mostly
2144.001|der Hersteller|noun|producer
2145.0|normalerweise|adverb|normally
2145.001|normalerweise|adverb|usually
2146.0|das Motiv|noun|motive
2147.0|die Auswahl|noun|choice
2147.001|die Auswahl|noun|selection
2148.0|markieren|verb|to mark
2149.0|mehrfach|adjective|multiple
2149.001|mehrfach|adjective|several
2150.0|der Rang|noun|standing
2151.0|rennen|verb|to run
2152.0|herausfinden|verb|to find out
2153.0|nahezu|adverb|nearly
2153.001|nahezu|adverb|almost
2154.0|benennen|verb|to name
2155.0|die Schrift|noun|script
2155.001|die Schrift|noun|handwriting
2156.0|die Silbe|noun|syllable
2157.0|der Anstieg|noun|rise
2157.001|der Anstieg|noun|increase
2158.0|die Kurve|noun|curve
2158.001|die Kurve|noun|turn
2159.0|der Auftritt|noun|appearance
2159.001|der Auftritt|noun|entrance
2161.0|die Saga|noun|saga
2162.0|anmelden|verb|to register
2162.001|anmelden|verb|to sign up
2163.001|gerecht|adjective|fair
2164.0|unendlich|adjective|endless
2164.001|unendlich|adjective|infinite
2165.0|der Bundestag|noun|Bundestag
2166.0|literarisch|adjective|literary
2168.0|die Stiftung|noun|foundation
2168.001|die Stiftung|noun|institute
2168.002|die Stiftung|noun|donation
2169.0|die Erhöhung|noun|increase
2170.0|die GmbH|noun|limited liability company
2170.001|die GmbH|noun|Ltd
2172.0|das Fest|noun|festival
2172.001|das Fest|noun|celebration
2173.0|die Anforderung|noun|requirement
2173.001|die Anforderung|noun|demand
2173.002|die Anforderung|noun|standard
2174.0|männlich|adjective|male
2175.0|das Training|noun|training
2176.0|vorgehen|verb|to go on
2176.001|vorgehen|verb|to go ahead
2176.002|vorgehen|verb|to be fast
2177.0|die Arbeitslosigkeit|noun|unemployment
2178.0|das Brot|noun|bread
2179.0|die Geburt|noun|birth
2180.0|der Hunger|noun|hunger
2181.0|jüdisch|adjective|Jewish
2182.0|das Umfeld|noun|milieu
2182.001|das Umfeld|noun|environment
2183.0|allzu|adverb|overly
2184.001|der Graf|noun|earl
2185.0|Indien|noun|India
2186.0|lohnen (sich)|verb|to be worth it
2187.0|optisch|adjective|optical
2187.001|optisch|adjective|visual
2189.0|die Mühe|noun|effort
2189.001|die Mühe|noun|trouble
2190.0|unterbrechen|verb|to interrupt
2191.0|grundlegend|adjective|basic
2191.001|grundlegend|adjective|fundamental
2192.0|das Boot|noun|boat
2193.0|das Dutzend|noun|dozen
2194.0|zurückziehen|verb|to withdraw
2195.0|klopfen|verb|to knock
2195.001|klopfen|verb|to beat
2196.0|nachweisen|verb|to prove
2197.0|die Wolke|noun|cloud
2198.0|aufmachen|verb|to open
2199.0|kennzeichnen|verb|to characterize
2199.001|kennzeichnen|verb|to mark
2200.0|die Jugend|noun|youth
2201.0|wundern (sich)|verb|to be surprised
2201.001|wundern (sich)|verb|to wonder
2202.0|die Interpretation|noun|interpretation
2203.0|die Leber|noun|liver
2204.0|die Stellung|noun|position
2204.001|die Stellung|noun|standing
2205.0|aufheben|verb|to pick up
2205.001|aufheben|verb|to keep
2205.002|aufheben|verb|to lift
2206.0|die Belastung|noun|load
2206.001|die Belastung|noun|strain
2207.0|heilig|adjective|holy
2208.0|der Umfang|noun|circumference
2208.001|der Umfang|noun|size
2208.002|der Umfang|noun|extent
2208.003|der Umfang|noun|length
2210.0|erfinden|verb|to invent
2211.0|erfordern|verb|to require
2211.001|erfordern|verb|to demand
2212.0|der Gebrauch|noun|use
2213.0|der Landtag|noun|parliament
2214.0|der Verkehr|noun|traffic
2215.0|aufhalten|verb|to stop
2215.001|aufhalten|verb|to hold up
2215.002|aufhalten|verb|to delay
2216.0|schneiden|verb|to cut
2217.0|der Kauf|noun|purchase
2218.0|das Öl|noun|oil
2219.0|der Betrag|noun|amount
2220.0|herauskommen|verb|to come out
2221.0|das Fahrrad|noun|bicycle
2222.0|die Koordination|noun|coordination
2223.0|die Nutzung|noun|use
2224.0|der Park|noun|park
2225.0|resultieren|verb|to result
2226.0|schmecken|verb|to taste
2227.0|starren|verb|to stare
2228.0|verpassen|verb|to miss
2229.0|vorwerfen|verb|to accuse
2230.0|der Bauch|noun|belly
2231.0|der Verkauf|noun|sale
2232.0|die Vorbereitung|noun|preparation
2233.0|ausrichten|verb|to tell
2233.001|ausrichten|verb|to align
2233.002|ausrichten|verb|to line up
2233.003|ausrichten|verb|to send
2234.0|rühren|verb|to stir
2234.001|rühren|verb|to move
2235.0|der Trend|noun|trend
2236.0|aktivieren|verb|to mobilize
2236.001|aktivieren|verb|to activate
2237.0|der Mechanismus|noun|mechanism
2238.0|der Nutzen|noun|benefit
2238.001|der Nutzen|noun|profit
2238.002|der Nutzen|noun|use
2239.0|die Hose|noun|trousers
2239.001|die Hose|noun|pants
2240.0|lügen|verb|to lie
2241.0|ansetzen|verb|to position
2241.001|ansetzen|verb|to estimate
2241.002|ansetzen|verb|to fix
2242.0|arabisch|adjective|Arabian
2242.001|arabisch|adjective|Arabic
2243.0|das Arabisch|noun|Arabic
2244.0|mischen|verb|to mix
2245.0|beruhen|verb|to be based
2246.0|Japan|noun|Japan
2247.0|die City|noun|city center
2248.0|die Klausur|noun|exam
2249.0|innen|adverb|inside
2250.0|die Membran|noun|membrane
2251.0|das Metall|noun|metal
2252.0|das Netzwerk|noun|network
2253.0|systematisch|adjective|systematic
2254.0|die Technologie|noun|technology
2255.0|die Trennung|noun|separation
2256.0|die E-Mail|noun|e-mail
2257.0|mitmachen|verb|to join in
2257.001|mitmachen|verb|to take part
2258.0|der Manager|noun|manager
2259.0|die Oma|noun|grandma
2260.0|die Umfrage|noun|survey
2261.0|die Operation|noun|operation
2261.001|die Operation|noun|surgery
2262.001|die Probe|noun|test
2262.002|die Probe|noun|rehearsal
2263.0|bedienen|verb|to serve
2263.001|bedienen|verb|to operate
2264.0|der Mut|noun|courage
2265.0|nachhaltig|adjective|lasting
2265.001|nachhaltig|adjective|sustainable
2266.0|zusehen|verb|to watch
2267.0|bevorzugen|verb|to prefer
2268.0|hierzu|adverb|with it
2268.001|hierzu|adverb|concerning this
2269.0|der Fischer|noun|fisherman
2270.0|der Ruf|noun|reputation
2270.001|der Ruf|noun|call
2271.0|die Überlegung|noun|thought
2271.001|die Überlegung|noun|thinking
2272.0|die Begegnung|noun|encounter
2272.001|die Begegnung|noun|meeting
2273.0|der Schlag|noun|blow
2274.0|daraufhin|adverb|as a result
2275.0|die Handlung|noun|action
2275.001|die Handlung|noun|plot
2276.0|die Marke|noun|brand
