|lemma|lemma_correct
3951.0|Kultur|die Kultur
3952.0|nah|nah
3963.0|bedienen|bedienen
3966.0|Kellnerin|die Kellnerin
3968.0|Mainz|Mainz
3976.0|modern|modern
3983.0|greifen|greifen
3993.0|suchen|suchen
3994.0|verschwinden|verschwinden
3996.0|googeln|googeln
3998.0|Ort|der Ort
3998.001|Ort|das Ort
4002.0|Google|Google
4012.0|Fuß|der Fuß
4014.0|hinsetzen|hinsetzen
4018.0|Touri|der Touri
4025.0|Jahrtausend|das Jahrtausend
4028.0|Ende|das Ende
4031.0|ablichten|ablichten
4032.0|Monument|das Monument
4035.0|knipsen|knipsen
4038.0|Landessprache|die Landessprache
4040.0|Fraß|der Fraß
4041.0|bestellen|bestellen
4045.0|Stammlokal|das Stammlokal
4048.0|Hammelbraten|der Hammelbraten
4053.0|überteuert|überteuert
4054.0|Andenken|das Andenken
4055.0|kaufen|kaufen
4060.0|Wandschrank|der Wandschrank
4061.0|verstauben|verstauben
4067.0|Netzhaut|die Netzhaut
4068.0|fallen|fallen
4075.0|Gewächshaus|das Gewächshaus
4076.0|stellen|stellen
4085.0|Luft|die Luft
4085.001|Luft|der Luft
4099.0|Check-in|der Check-in
4099.001|Check-in|das Check-in
4104.0|Gepäck|das Gepäck
4106.0|Infektion|die Infektion
4110.0|Stresshormon|das Stresshormon
4112.0|Jetpilot|der Jetpilot
4117.0|runterkommen|runterkommen
4120.0|Reise|die Reise
4123.0|Beck|der Beck
4125.0|Dose|die Dose
4129.0|Sender|der Sender
4131.0|Television|die Television
4132.0|Selbstreflexion|die Selbstreflexion
4138.0|gefallen|gefallen
4140.0|Señor|Señor
4148.0|wegwollen|wegwollen
4153.0|buchen|buchen
4155.0|Flug|der Flug
4158.0|Schnauze|die Schnauze
4163.0|Traufe|die Traufe
4165.0|woanders|woanders
4172.0|betrachten|betrachten
4174.0|verkappt|verkappt
4176.0|das Déjà-vu|das Déjà-vu
4179.0|Boden|der Boden
4180.0|wachsen|wachsen
4190.0|Mond|der Mond
4193.0|hinten|hinten
4198.0|rauchen|rauchen
4203.0|Glaube|der Glaube
4208.0|Saufen|Saufen
4211.0|rennen|rennen
4218.0|die Brust|die Brust
4219.0|Teenie|der Teenie
4220.0|kämpfen|kämpfen
4222.0|Gelüsten|Gelüsten
4225.0|stapeln|stapeln
4234.0|Bleibe|die Bleibe
4236.0|Nahrung|die Nahrung
4240.0|fotografieren|fotografieren
4244.0|wund|wund
4245.0|akribisch|akribisch
4254.0|produzieren|produzieren
4255.0|Erinnerung|die Erinnerung
4258.0|finster|finster
4259.0|Stunde|die Stunde
4263.0|Kinderwunsch|der Kinderwunsch
4267.0|Hinrichtung|die Hinrichtung
4270.0|hin|hin
4271.0|Richtung|die Richtung
4272.0|Heimat|die Heimat
4287.0|Eindruck|der Eindruck
4288.0|sammeln|sammeln
4291.0|Trotz|der Trotz
4292.0|äh|äh
4293.0|das Phän|das Phän
4294.0|fliegend|fliegend
4295.0|Fisch|der Fisch
4296.0|karibisch|karibisch
4297.0|Rhythmus|der Rhythmus
4298.0|Liebesgeschichte|die Liebesgeschichte
4304.0|posten|posten
4309.0|berichten|berichten
4313.0|neugeboren|neugeboren
4317.0|Geburt|die Geburt
4321.0|indigen|indigen
4322.0|Tattoo|der Tattoo
4322.001|Tattoo|das Tattoo
4336.0|ey|ey
4339.0|Mate|der Mate
4339.001|Mate|die Mate
4348.0|Vegetarier|der Vegetarier
4350.0|essen|essen
4354.0|Kuh|die Kuh
4356.0|Ferrari|der Ferrari
4357.0|fahren|fahren
4361.0|Sport|der Sport
4364.0|nächste|nächste
4365.0|Sommer|der Sommer
4366.0|Probetraining|das Probetraining
4371.0|Schluss|der Schluss
4376.0|Hobby|das Hobby
4377.0|Skulptur|die Skulptur
4378.0|töpfern|töpfern
4381.0|Religion|die Religion
4383.0|radikal|radikal
4385.0|durchlöchern|durchlöchern
4390.0|seitdem|seitdem
4392.0|Bungeespringer|der Bungeespringer
4396.0|Kammerflimmern|das Kammerflimmern
4411.0|Trend|der Trend
4412.0|hassen|hassen
4415.0|wutschnaubend|wutschnaubend
4416.0|erkennen|erkennen
4428.0|Ausreise|die Ausreise
4432.0|Ausweis|der Ausweis
4446.0|erzeugen|erzeugen
4450.0|Replikat|Replikat
4452.0|Drehen|Drehen
4459.0|Grad|der Grad
4459.001|Grad|das Grad
4466.0|Säuberung|die Säuberung
4469.0|Weste|die Weste
4473.0|wechselbar|wechselbar
4474.0|schlecht|schlecht
4476.0|Hexenjagd|die Hexenjagd
4479.0|wegrennen|wegrennen
4493.0|lass|lass
4497.0|hinter|hinter
4503.0|Fähigkeit|die Fähigkeit
4505.0|fliegen|fliegen
4509.0|Gefangener|der Gefangener
4512.0|Federvieh|das Federvieh
4515.0|Legebatterie|die Legebatterie
4516.0|begeben|begeben
4520.0|Verlegenheit|die Verlegenheit
4523.0|Wenigkeit|die Wenigkeit
4524.0|allein|allein
4536.0|hocken|hocken
4538.0|Ferienparadies|Ferienparadies
4541.0|mittelschwer|mittelschwer
4546.0|Erde|die Erde
4549.0|Schoß|der Schoß
4549.001|Schoß|die Schoß
4569.0|via|via
4570.0|Airline|die Airline
4573.0|Floß|das Floß
4592.0|räumlich|räumlich
4593.0|Entfernung|die Entfernung
4595.0|groß|groß
4620.0|Klo|das Klo
4650.0|leuchten|leuchten
4655.0|heiter|heiter
4657.0|umarmen|umarmen
4659.0|anlachen|anlachen
4668.0|Geduld|die Geduld
4670.0|Schmerz|der Schmerz
4677.0|blicken|blicken
4681.0|Trost|der Trost
4691.0|Herz|das Herz
4693.0|genauso|genauso
4701.0|Deckel|der Deckel
4702.0|zugehen|zugehen
4714.0|formlos|formlos
4716.0|dahin|dahin
4717.0|Hab|Hab
4721.0|farblos|farblos
4724.0|leer|leer
4728.0|treffen|treffen
4729.0|erst|erst
4732.0|bekommen|bekommen
4736.0|endgültig|endgültig
4737.0|Form|die Form
4739.0|seit|seit
4747.0|Blut|das Blut
4801.0|Dreißig|die Dreißig
4802.0|Sorte|die Sorte
4803.0|Joghurt|der Joghurt
4803.001|Joghurt|die Joghurt
4803.002|Joghurt|das Joghurt
4806.0|Regal|das Regal
4807.0|Schoko|die Schoko
4808.0|die Frucht|die Frucht
4809.0|Zimt|der Zimt
4809.001|Zimt|das Zimt
4813.0|Qual|die Qual
4815.0|Wahl|die Wahl
4816.0|unter|unter
4818.0|Achsel|die Achsel
4819.0|wehen|wehen
4820.0|Deodorant|das Deodorant
4825.0|frisch|frisch
4828.0|markant|markant
4829.0|das Essen|das Essen
4832.0|Pizza|die Pizza
4833.0|Sushi|das Sushi
4835.0|Wurst|die Wurst
4836.0|Cola|die Cola
4836.001|Cola|das Cola
4840.0|löschen|löschen
4844.0|welches|welches
4846.0|welcher|welcher
4847.0|Nummer|die Nummer
4849.0|App|die App
4849.001|App|das App
4851.0|mitkommen|mitkommen
4862.0|Depp|der Depp
4864.0|Meer|das Meer
4866.0|Möglichkeit|die Möglichkeit
4867.0|Können|das Können
4869.0|Kopfschmerz|der Kopfschmerz
4870.0|bereiten|bereiten
4876.0|entscheiden|entscheiden
4905.0|Athen|Athen
4906.0|Paris|der Paris
4908.0|Madrid|Madrid
4912.0|wen|wen
4913.0|mitnehmen|mitnehmen
4919.0|Bar|das Bar
4919.001|Bar|die Bar
4921.0|spazieren|spazieren
4924.0|Hund|der Hund
4925.0|küssen|küssen
4936.0|Playlist|die Playlist
4939.0|Stimmung|die Stimmung
4945.0|reinziehen|reinziehen
4951.0|Aktie|die Aktie
4953.0|Wertpapierdepot|das Wertpapierdepot
4955.0|Konto|das Konto
4961.0|froh|froh
5007.0|Option|die Option
5008.0|verschonen|verschonen
5011.0|Diskussion|die Diskussion
5014.0|lohnen|lohnen
5018.0|Zweifel|der Zweifel
5020.0|tief|tief
5036.0|Übersicht|die Übersicht
5042.0|schaffen|schaffen
5051.0|Therapie|die Therapie
5055.0|Viertel|das Viertel
5055.001|Viertel|der Viertel
5055.002|Viertel|die Viertel
5058.0|siebzehn|siebzehn
5059.0|Therapeut|der Therapeut
5061.0|nochmal|nochmal
5113.0|Würde|die Würde
5117.0|unantastbar|unantastbar
5118.0|Simpel|der Simpel
5124.0|weiß|weiß
5126.0|Polizeibeamte|Polizeibeamte
5133.0|eigen|eigen
5135.0|Schmied|der Schmied
5144.0|Polizist|der Polizist
5145.0|ersticken|ersticken
5148.0|Knie|das Knie
5152.0|Bulle|der Bulle
5152.001|Bulle|die Bulle
5159.0|Fenster|das Fenster
5160.0|einschlagen|einschlagen
5165.0|Fernseher|der Fernseher
5170.0|Unwissenheit|die Unwissenheit
5173.0|Strafe|die Strafe
5176.0|ach|ach
5178.0|Shit|Shit
5180.0|verhaften|verhaften
5187.0|simpel|simpel
5191.0|drei|drei
5192.0|vier|vier
5194.0|gewinnen|gewinnen
5211.0|sodass|sodass
5216.0|kapieren|kapieren
5225.0|Amazon|der Amazon
5226.0|Prime|Prime
5228.0|halt|halt
5240.0|Chance|die Chance
5243.0|dumm|dumm
5249.0|Job|der Job
5251.0|freiwillig|freiwillig
5255.0|Wohnungsmarkt|der Wohnungsmarkt
5257.0|regeln|regeln
5260.0|Prinzip|das Prinzip
5264.0|bestimmt|bestimmt
5269.0|Besichtigungstermin|Besichtigungstermin
5273.0|Idee|die Idee
5276.0|Original|das Original
5342.0|heißen|heißen
5376.0|Seite|die Seite
5380.0|automatisch|automatisch
5388.0|höchstwahrscheinlich|höchstwahrscheinlich
5398.0|Mist|der Mist
5428.0|so dass|so dass
5438.0|der Gleichgesinnte|die Gleichgesinnte
5446.0|Dunkelheit|die Dunkelheit
5447.0|einbrechen|einbrechen
5450.0|bald|bald
5451.0|erblinden|erblinden
5460.0|imposant|imposant
5464.0|Gewinnertyp|der Gewinnertyp
5476.0|Gehaltsklasse|Gehaltsklasse
5482.0|Schulabschluss|der Schulabschluss
5486.0|Fremdsprache|die Fremdsprache
5488.0|Klavier|das Klavier
5495.0|einen|einen
5496.0|Blumenstrauß|der Blumenstrauß
5501.0|sensibel|sensibel
5502.0|Typ|der Typ
5503.0|makellos|makellos
5516.0|lügen|lügen
5520.0|sicher|sicher
5527.0|Freundin|die Freundin
5529.0|trotzdem|trotzdem
5553.0|Milliarde|die Milliarde
5557.0|Himmelszelt|das Himmelszelt
5567.0|Jemand|der Jemand
5576.0|Detail|das Detail
5577.0|perfektionieren|perfektionieren
5580.0|Parkbank|die Parkbank
5586.0|kritzeln|kritzeln
5604.0|fürchten|fürchten
5607.0|Fachzeitschrift|die Fachzeitschrift
5615.0|Kritik|die Kritik
5646.0|klassifizierbar|klassifizierbar
5650.0|Virus|das Virus
5650.001|Virus|der Virus
5654.0|obwohl|obwohl
5657.0|einhundert|einhundert
5667.0|wiedererkennen|wiedererkennen
5671.0|Ah|Ah
5674.0|die Lady|die Lady
5676.0|Gentleman|der Gentleman
5677.0|wittern|wittern
5679.0|Gefecht|das Gefecht
5714.0|Rätsel|das Rätsel
5719.0|Käfig|der Käfig
5725.0|frei|frei
5731.0|zusammen|zusammen
5735.0|gefangen|gefangen
5739.0|verwandt|verwandt
5745.0|wandern|wandern
5750.0|entstehen|entstehen
5753.0|entdecken|entdecken
5754.0|Strecke|die Strecke
5755.0|versteckt|versteckt
5758.0|Decke|die Decke
5759.0|stecken|stecken
5764.0|Schnecke|die Schnecke
5766.0|zähmen|zähmen
5770.0|reiten|reiten
5774.0|Innenstadt|die Innenstadt
5782.0|stattfinden|stattfinden
5801.0|abfinden|abfinden
5807.0|Schlaufe|die Schlaufe
5809.0|laufen|laufen
5812.0|Delfin|der Delfin
5818.0|Taube|die Taube
5820.0|tauchen|tauchen
5828.0|berauben|berauben
5831.0|versinken|versinken
5833.0|Silbe|die Silbe
5837.0|Vögeln|das Vögeln
5839.0|fauchen|fauchen
5843.0|Wipfel|der Wipfel
5850.0|verraten|verraten
5853.0|Lieblingswort|das Lieblingswort
5855.0|lauten|lauten
5856.0|Alphabet|das Alphabet
5856.001|Alphabet|der Alphabet
5875.0|Papier|das Papier
5878.0|Wimper|die Wimper
5880.0|gläsern|gläsern
5893.0|ablösen|ablösen
5907.0|Diktat|das Diktat
5912.0|Jakobsweg|der Jakobsweg
5914.0|zwar|zwar
5915.0|rückwärts|rückwärts
5917.0|Ziel|das Ziel
5919.0|Beginn|der Beginn
5920.0|mitspielen|mitspielen
5937.0|siegreich|siegreich
5941.0|reich|reich
5946.0|reichen|reichen
5959.0|Anleitung|die Anleitung
5965.0|falsch|falsch
5966.0|rum|rum
5977.0|beschreiben|beschreiben
5980.0|Lieblingsort|der Lieblingsort
5998.0|eh|eh
6022.0|schwanger|schwanger
6024.0|wem|wem
6026.0|Beziehung|die Beziehung
6035.0|Penis|der Penis
6040.0|Bus|der Bus
6040.001|Bus|die Bus
6046.0|Botschaft|die Botschaft
6050.0|Sechster|der Sechster
6051.0|Monat|der Monat
6051.001|Monat|das Monat
6053.0|Glückwunsch|der Glückwunsch
6056.0|der Gruß|der Gruß
6059.0|beifügen|beifügen
6060.0|Kleiderbügel|der Kleiderbügel
6064.0|frühestens|frühestens
6068.0|tot|tot
6073.0|Krieg|der Krieg
6093.0|Schlafanzug|der Schlafanzug
6098.0|billig|billig
6103.0|Kleiner|der Kleiner
6107.0|peinlich|peinlich
6113.0|Braut|die Braut
6117.0|Mischpult|das Mischpult
6120.0|der Mikrofon|das Mikrofon
6124.0|das Datum|das Datum
6128.0|fisten|fisten
6133.0|Salat|der Salat
6137.0|verrückt|verrückt
6139.0|abkriegen|abkriegen
6141.0|Mama|die Mama
6148.0|Fahrrad|das Fahrrad
6150.0|intakt|intakt
6152.0|Tabak|der Tabak
6156.0|losbinden|losbinden
6160.0|Strippe|die Strippe
6166.0|Kippe|die Kippe
6168.0|Girl|Girl
6176.0|fast|fast
6179.0|Samen|der Samen
6180.0|spenden|spenden
6195.0|Berg|der Berg
6230.0|Baby|das Baby
6235.0|Erzeuger|der Erzeuger
6247.0|Schnäuzer|Schnäuzer
6248.0|verlieben|verlieben
6257.0|Keule|die Keule
6264.0|verziehen|verziehen
6268.0|sofort|sofort
6269.0|packen|packen
6280.0|kaum|kaum
6289.0|Buchse|die Buchse
6291.0|umdrehen|umdrehen
6297.0|brav|brav
6301.0|Verantwortung|die Verantwortung
6306.0|glaubhaft|glaubhaft
6308.0|hauen|hauen
6322.0|böse|böse
6323.0|Traum|der Traum
6325.0|wahr|wahr
6337.0|Sechser|der Sechser
6339.0|Lotto|das Lotto
6343.0|tun|tun
6355.0|Guck|Guck
6369.0|Ernst|der Ernst
6381.0|Pisse|die Pisse
6446.0|Pille|die Pille
6448.0|Kondom|das Kondom
6448.001|Kondom|der Kondom
6449.0|reißen|reißen
6454.0|Land|das Land
6468.0|dick|dick
6469.0|Bauch|der Bauch
6497.0|Kriegen|das Kriegen
6514.0|Bein|das Bein
6517.0|Hand|die Hand
6608.0|schenken|schenken
6612.0|Mutter|die Mutter
6621.0|wegnehmen|wegnehmen
6624.0|unsinnig|unsinnig
6628.0|blutgetränkt|blutgetränkt
6632.0|einnehmen|einnehmen
6644.0|Soldat|der Soldat
6645.0|legen|legen
6647.0|Waffe|die Waffe
6648.0|nieder|nieder
6656.0|kehren|kehren
6657.0|Heim|das Heim
6663.0|willen|willen
6667.0|riskieren|riskieren
6670.0|schulden|schulden
6676.0|Reich|das Reich
6707.0|Geschwister|das Geschwister
6714.0|zielen|zielen
6722.0|überleben|überleben
6726.0|ihn|ihn
6727.0|erschießen|erschießen
6733.0|Rache|die Rache
6734.0|Leid|das Leid
6738.0|niederlegen|niederlegen
6752.0|wiederkommen|wiederkommen
6787.0|Herrscher|der Herrscher
6789.0|zufrieden|zufrieden
6898.0|verbringen|verbringen
6901.0|angenehm|angenehm
6908.0|leichtfallen|leichtfallen
6940.0|ansagen|ansagen
6947.0|abhängen|abhängen
6954.0|allgemein|allgemein
6964.0|a-|a-
6989.0|Zweisamkeit|die Zweisamkeit
6993.0|zweifelsfrei|zweifelsfrei
6994.0|Einsamkeit|die Einsamkeit
6996.0|Person|die Person
6998.0|Vergleich|der Vergleich
7004.0|selten|selten
7011.0|wanken|wanken
7014.0|aufheben|aufheben
7015.0|darin|darin
7021.0|gemeinsam|gemeinsam
7073.0|beide|beide
7161.0|Welle|die Welle
7166.0|vorübergehen|vorübergehen
7167.0|vorüber|vorüber
7169.0|Brett|das Brett
7174.0|schäumen|schäumen
7182.0|Hast|die Hast
7183.0|hoffen|hoffen
7197.0|Fleck|der Fleck
7200.0|zukommen|zukommen
7208.0|schlagen|schlagen
7217.0|Film|der Film
7224.0|brechen|brechen
7241.0|nachdenken|nachdenken
7262.0|weißen|weißen
7273.0|taub|taub
7275.0|Salz|das Salz
7280.0|Träne|die Träne
7287.0|dran|dran
7298.0|wellen|wellen
7310.0|leben|leben
7386.0|Sturm|der Sturm
7513.0|steppen|steppen
7525.0|plumpsen|plumpsen
7526.0|ne|ne
7527.0|Packung|die Packung
7529.0|Batterie|die Batterie
7531.0|Plutonium|das Plutonium
7532.0|huch|huch
7534.0|teuer|teuer
7547.0|bedeutungslos|bedeutungslos
7549.0|stinken|stinken
7559.0|verwahren|verwahren
7565.0|einkaufen|einkaufen
7566.0|Atemmaske|die Atemmaske
7572.0|Gras|das Gras
7573.0|erfrischen|erfrischen
7575.0|Geist|der Geist
7578.0|Lunge|die Lunge
7581.0|merken|merken
7586.0|Kippenstummel|der Kippenstummel
7591.0|Vogel|der Vogel
7594.0|zwitschern|zwitschern
7595.0|Lobeshymne|die Lobeshymne
7598.0|See|der See
7598.001|See|die See
7605.0|schwimmen|schwimmen
7611.0|Möwe|die Möwe
7612.0|neben|neben
7622.0|töten|töten
7626.0|Porzellan|das Porzellan
7631.0|verdrecken|verdrecken
7640.0|Panda|der Panda
7642.0|schmecken|schmecken
7653.0|Panzer|der Panzer
7664.0|darunter|darunter
7673.0|strecken|strecken
7680.0|bieten|bieten
7686.0|Zeug|das Zeug
7690.0|nötig|nötig
7692.0|Kram|der Kram
7694.0|schleppen|schleppen
7697.0|Picknick|das Picknick
7699.0|Friteuse|Friteuse
7701.0|Massagesessel|der Massagesessel
7707.0|Spur|die Spur
7710.0|Plastikhülle|die Plastikhülle
7711.0|orten|orten
7719.0|Müll|der Müll
7735.0|Jutta|Jutta
7740.0|Mikrowelle|die Mikrowelle
7746.0|Urlaubsreise|die Urlaubsreise
7747.0|klasse|klasse
7754.0|Leitungswasser|das Leitungswasser
7757.0|der Einheimische|die Einheimische
7758.0|strahlen|strahlen
7767.0|Rippe|die Rippe
7768.0|Husten|der Husten
7768.001|Husten|das Husten
7769.0|endlos|endlos
7772.0|zittern|zittern
7776.0|Sitte|die Sitte
7782.0|Umwelt|die Umwelt
7788.0|retten|retten
7789.0|dringend|dringend
7791.0|Gummistiefel|der Gummistiefel
7794.0|Deich|der Deich
7836.0|drunter|drunter
7855.0|Liege|die Liege
7867.0|Boom|der Boom
7869.0|Ruf|der Ruf
7875.0|vergessen|vergessen
7879.0|rufen|rufen
7886.0|wegwerfen|wegwerfen
7895.0|fangen|fangen
7940.0|wau|wau
7991.0|schau|schau
7995.0|lüstern|lüstern
7997.0|blau|blau
7998.0|Balkendiagramm|das Balkendiagramm
8006.0|blutrot|blutrot
8017.0|DAX|DAX
8019.0|Rekordhoch|das Rekordhoch
8020.0|brandneu|brandneu
8021.0|Chino|der Chino
8040.0|links|links
8043.0|rechts|rechts
8055.0|Diktatur|die Diktatur
8056.0|Schau|die Schau
8061.0|Freiheit|die Freiheit
8065.0|Milliardär|der Milliardär
8081.0|politisch|politisch
8099.0|Faschismus|der Faschismus
8101.0|back|back
8115.0|bequem|bequem
8124.0|probieren|probieren
8151.0|Seine|die Seine
8156.0|her|her
8157.0|Sylt|Sylt
8164.0|Einzelfall|der Einzelfall
8168.0|Gnade|die Gnade
8170.0|fünfzig|fünfzig
8173.0|heiß|heiß
8176.0|braun|braun
8180.0|Brandmauer|die Brandmauer
8181.0|brennen|brennen
8192.0|zerbrechen|zerbrechen
8194.0|stark|stark
8206.0|aufhören|aufhören
8214.0|jagen|jagen
8229.0|bestimmen|bestimmen
8263.0|warnen|warnen
8268.0|demonstrieren|demonstrieren
8273.0|Hundejahr|das Hundejahr
8274.0|sinnlos|sinnlos
8279.0|versehen|versehen
8295.0|verdrehen|verdrehen
8299.0|lauter|lauter
8303.0|Mut|der Mut
8315.0|bedeuten|bedeuten
8337.0|jaja|jaja
8352.0|linksextrem|linksextrem
8393.0|schließlich|schließlich
8406.0|debattieren|debattieren
8420.0|arrangieren|arrangieren
8422.0|Schwester|die Schwester
8427.0|rausgehen|rausgehen
8433.0|klingeln|klingeln
8434.0|klatschen|klatschen
8438.0|Applaus|der Applaus
8447.0|Leukämie|die Leukämie
8451.0|heilbar|heilbar
8480.0|Hau|der Hau
8499.0|einwerfen|einwerfen
8504.0|rauskommen|rauskommen
8525.0|schlimm|schlimm
8534.0|drinbleiben|drinbleiben
8536.0|drin|drin
8589.0|der Erythrozyt|der Erythrozyt
8591.0|Thrombozyt|der Thrombozyt
8592.0|die Kotztüte|die Kotztüte
8593.0|Nadel|die Nadel
8671.0|woher|woher
8680.0|gestern|gestern
8699.0|Wind|der Wind
8700.0|hertreiben|hertreiben
8701.0|Blatt|das Blatt
8710.0|Ohr|das Ohr
8718.0|vortragen|vortragen
8730.0|verborgen|verborgen
8735.0|Steuerzahler|der Steuerzahler
8738.0|Fortschritt|der Fortschritt
8745.0|Firma|die Firma
8747.0|impfen|impfen
8749.0|tabu|tabu
8750.0|Merkel|Merkel
8757.0|Xavier|Xavier
8766.0|lauschen|lauschen
8772.0|anziehen|anziehen
8775.0|Minute|die Minute
8776.0|Predigt|die Predigt
8778.0|Pause|die Pause
8784.0|dicht|dicht
8790.0|Hauch|der Hauch
8805.0|ernst|ernst
8814.0|überraschen|überraschen
8820.0|naschen|naschen
8825.0|hierher|hierher
8829.0|Haschisch|das Haschisch
8829.001|Haschisch|der Haschisch
8831.0|Likör|der Likör
8833.0|Regen|der Regen
8861.0|deshalb|deshalb
8863.0|Entschluss|der Entschluss
8879.0|vorne|vorne
8887.0|zuziehen|zuziehen
8890.0|Schlüssel|der Schlüssel
8894.0|aufgelöst|aufgelöst
8896.0|Hausflur|der Hausflur
8921.0|Lippe|die Lippe
8950.0|zetern|zetern
8957.0|Tee|der Tee
8957.001|Tee|das Tee
8990.0|Schloss|das Schloss
8992.0|wundern|wundern
9000.0|Erdgeschoss|das Erdgeschoss
9006.0|Schatten|der Schatten
9013.0|nachts|nachts
9014.0|halb|halb
9025.0|Situation|die Situation
9032.0|artikulieren|artikulieren
9035.0|Stottern|das Stottern
9036.0|vorbringen|vorbringen
9040.0|herkommen|herkommen
9051.0|Lunte|die Lunte
9055.0|blitzen|blitzen
9057.0|Zorn|der Zorn
9058.0|Mir|der Mir
9061.0|andr-|andr-
9062.0|Ausweg|der Ausweg
9065.0|Flucht|die Flucht
9067.0|vorn|vorn
9113.0|Fahne|die Fahne
9126.0|Mission|die Mission
9128.0|erfüllen|erfüllen
9129.0|Ausrufezeichen|das Ausrufezeichen
9130.0|Plakat|das Plakat
9131.0|acht|acht
9132.0|Komma|das Komma
9133.0|Verhaftung|die Verhaftung
9138.0|folgen|folgen
9140.0|Hol|Hol
9142.0|Vorschlaghammer|der Vorschlaghammer
9154.0|drüben|drüben
9165.0|Aldi|Aldi
9169.0|Abbild|das Abbild
9184.0|Girlande|die Girlande
9186.0|zerknüllen|zerknüllen
9194.0|Denkmal|das Denkmal
9200.0|enthüllen|enthüllen
9209.0|bauen|bauen
9212.0|Vollidiot|der Vollidiot
9218.0|versauen|versauen
9223.0|Sprayer|der Sprayer
9226.0|engagieren|engagieren
9232.0|Trümmer|Trümmer
9234.0|die Parole|die Parole
9235.0|beschmieren|beschmieren
9247.0|hell|hell
9264.0|vereinen|vereinen
9266.0|Beton|der Beton
9268.0|Seligkeit|die Seligkeit
9307.0|Inschrift|die Inschrift
9312.0|Schuh|der Schuh
9316.0|golden|golden
9317.0|Schrift|die Schrift
9321.0|Ewigkeit|die Ewigkeit
9322.0|ruhen|ruhen
9393.0|stören|stören
9398.0|pennen|pennen
9403.0|Wake|die Wake
9406.0|wann (when)|wann
9407.0|der September|der September
9410.0|Abdruck|der Abdruck
9418.0|müde|müde
9435.0|Kaffee|der Kaffee
9435.001|Kaffee|das Kaffee
9466.0|Stand|der Stand
9486.0|Affe|der Affe
9491.0|Drohne|die Drohne
9497.0|Himmel|der Himmel
9500.0|rot|rot
9501.0|Australien|Australien
9506.0|unweit|unweit
9509.0|Dschungelcamp|das Dschungelcamp
9512.0|Februar|der Februar
9520.0|Riß|die Riß
9520.001|Riß|das Riß
9522.0|Erfurt|Erfurt
9527.0|Hanau|Hanau
9530.0|achso|achso
9534.0|Maske|die Maske
9544.0|Pandemie|die Pandemie
9564.0|März|der März
9575.0|wuschen|wuschen
9583.0|funktionieren|funktionieren
9585.0|ungelogen|ungelogen
9592.0|Europa|die Europa
9602.0|Hilfe|die Hilfe
9605.0|Lufthansa|die Lufthansa
9606.0|Mitleid|das Mitleid
9616.0|falls|falls
9621.0|Triggerwarnung|die Triggerwarnung
9625.0|Basketball|der Basketball
9630.0|Rassismus|der Rassismus
9631.0|bemerken|bemerken
9634.0|Mai|der Mai
9638.0|Kachel|die Kachel
9644.0|zweimal|zweimal
9676.0|aufrecht|aufrecht
9679.0|völlig|völlig
9680.0|perplex|perplex
9694.0|weggehen|weggehen
9704.0|Gleiche|Gleiche
9772.0|Schmerztablette|die Schmerztablette
9775.0|Fernweh|das Fernweh
9779.0|Schwäche|die Schwäche
9783.0|Eifersucht|die Eifersucht
9786.0|Wanderrucksack|Wanderrucksack
9791.0|verliebt|verliebt
9794.0|angucken|angucken
9802.0|treu|treu
9807.0|Seele|die Seele
9808.0|kreuchen|kreuchen
9810.0|flüchten|flüchten
9824.0|Feuerzeug|das Feuerzeug
9834.0|unmöglich|unmöglich
9839.0|besitzen|besitzen
9848.0|Ballast|der Ballast
9854.0|Altlast|die Altlast
9866.0|ballern|ballern
9870.0|Ball|der Ball
9871.0|flach|flach
9879.0|Zügel|der Zügel
9885.0|Tal|das Tal
9889.0|festhalten|festhalten
9891.0|fest|fest
9899.0|Masochist|der Masochist
9907.0|akzeptieren|akzeptieren
9912.0|hissen|hissen
9919.0|hart|hart
9920.0|vermissen|vermissen
9928.0|Peitsche|die Peitsche
9929.0|dressieren|dressieren
9932.0|gefälligst|gefälligst
9940.0|Genital|das Genital
9941.0|direkt|direkt
9944.0|Kohl|der Kohl
9949.0|Gesichtsausdruck|der Gesichtsausdruck
9950.0|Schrei|der Schrei
9957.0|mollig|mollig
9958.0|kalt|kalt
9964.0|Olle|Olle
9966.0|Mach|das Mach
