five past ten;пять минут десятого;<img src="five_past_ten.jpg">;Time;Время
five to twelve;без пяти двенадцать;<img src="five_to_twelve.jpg">;Time;Время
half past five;половина пятого;<img src="half_past_five.jpg">;Time;Время
quarter past eight;четверть восьмого;<img src="quarter_past_eight.jpg">;Time;Время
quarter to two;четверть второго;<img src="quarter_to_two.jpg">;Time;Время
ten past nine;десять минут девятого;<img src="ten_past_nine.jpg">;Time;Время
ten to one;десять минут первого;<img src="ten_to_one.jpg">;Time;Время
twenty past seven;двадцать минут седьмого;<img src="twenty_past_seven.jpg">;Time;Время
twenty to three;двадцать на три;<img src="twenty_to_three.jpg">;Time;Время
twenty-five past six;двадцать пять минут шестого;<img src="twenty_five_past_six.jpg">;Time;Время
twenty-five to four;двадцать пять на четыре;<img src="twenty_five_to_four.jpg">;Time;Время
ball;мяч;<img src="ball.jpg">;Toys 1;Игрушки 1
bat;бита;<img src="bat.jpg">;Toys 1;Игрушки 1
doll;кукла;<img src="doll.jpg">;Toys 1;Игрушки 1
football;футбольный мяч;<img src="football.jpg">;Toys 1;Игрушки 1
kite;воздушный змей;<img src="kite.jpg">;Toys 1;Игрушки 1
robot;робот;<img src="robot.jpg">;Toys 1;Игрушки 1
scooter;скутер;<img src="scooter.jpg">;Toys 1;Игрушки 1
teddy;плюшевый;<img src="teddy.jpg">;Toys 1;Игрушки 1
board game;настольная игра;<img src="board_game.jpg">;Toys 2;Игрушки 2
bricks;кирпичики;<img src="bricks.jpg">;Toys 2;Игрушки 2
drum;барабан;<img src="drum.jpg">;Toys 2;Игрушки 2
frisbee;фрисби;<img src="frisbee.jpg">;Toys 2;Игрушки 2
marbles;шарики;<img src="marbles.jpg">;Toys 2;Игрушки 2
paintbox;коробка для красок;<img src="paintbox.jpg">;Toys 2;Игрушки 2
puppet;кукла;<img src="puppet.jpg">;Toys 2;Игрушки 2
puzzle;головоломка;<img src="puzzle.jpg">;Toys 2;Игрушки 2
bike;велосипед;<img src="bike.jpg">;Transport 1;Транспорт 1
boat;лодка;<img src="boat.jpg">;Transport 1;Транспорт 1
bus;автобус;<img src="bus.jpg">;Transport 1;Транспорт 1
car;автомобиль;<img src="car.jpg">;Transport 1;Транспорт 1
helicopter;вертолёт;<img src="helicopter.jpg">;Transport 1;Транспорт 1
lorry;грузовик;<img src="lorry.jpg">;Transport 1;Транспорт 1
plane;самолёт;<img src="plane.jpg">;Transport 1;Транспорт 1
train;поезд;<img src="train.jpg">;Transport 1;Транспорт 1
camper van;фургон;<img src="camper_van.jpg">;Transport 2;Транспорт 2
caravan;автофургон;<img src="caravan.jpg">;Transport 2;Транспорт 2
hot air balloon;воздушный шар;<img src="hot_air_balloon.jpg">;Transport 2;Транспорт 2
jeep;джип;<img src="jeep.jpg">;Transport 2;Транспорт 2
jet;реактивный самолёт;<img src="jet.jpg">;Transport 2;Транспорт 2
motorbike;мотоцикл;<img src="motorbike.jpg">;Transport 2;Транспорт 2
ship;корабль;<img src="ship.jpg">;Transport 2;Транспорт 2
submarine;подводная лодка;<img src="submarine.jpg">;Transport 2;Транспорт 2
underground;метро;<img src="underground.jpg">;Transport 2;Транспорт 2
van;фургон;<img src="van.jpg">;Transport 2;Транспорт 2
crab;краб;<img src="crab.jpg">;Underwater animals 1;Подводные животные 1
fish;рыба;<img src="fish.jpg">;Underwater animals 1;Подводные животные 1
jellyfish;медуза;<img src="jellyfish.jpg">;Underwater animals 1;Подводные животные 1
octopus;осьминог;<img src="octopus.jpg">;Underwater animals 1;Подводные животные 1
seahorse;морской конек;<img src="seahorse.jpg">;Underwater animals 1;Подводные животные 1
shark;акула;<img src="shark.jpg">;Underwater animals 1;Подводные животные 1
starfish;морская звезда;<img src="starfish.jpg">;Underwater animals 1;Подводные животные 1
whale;кит;<img src="whale.jpg">;Underwater animals 1;Подводные животные 1
dolphin;дельфин;<img src="dolphin.jpg">;Underwater animals 2;Подводные животные 2
lobster;омар;<img src="lobster.jpg">;Underwater animals 2;Подводные животные 2
oyster;устрица;<img src="oyster.jpg">;Underwater animals 2;Подводные животные 2
penguin;пингвин;<img src="penguin.jpg">;Underwater animals 2;Подводные животные 2
piranha;пиранья;<img src="piranha.jpg">;Underwater animals 2;Подводные животные 2
seal;тюлень;<img src="seal.jpg">;Underwater animals 2;Подводные животные 2
squid;кальмар;<img src="squid.jpg">;Underwater animals 2;Подводные животные 2
walrus;морж;<img src="walrus.jpg">;Underwater animals 2;Подводные животные 2
carrot;морковь;<img src="carrot.jpg">;Vegetables 1;Овощи 1
corn;кукуруза;<img src="corn.jpg">;Vegetables 1;Овощи 1
green beans;зелёная фасоль;<img src="green_beans.jpg">;Vegetables 1;Овощи 1
mushrooms;грибы;<img src="mushrooms.jpg">;Vegetables 1;Овощи 1
onion;лук;<img src="onion.jpg">;Vegetables 1;Овощи 1
peas;горох;<img src="peas.jpg">;Vegetables 1;Овощи 1
potato;картофель;<img src="potato.jpg">;Vegetables 1;Овощи 1
tomato;помидор;<img src="tomato.jpg">;Vegetables 1;Овощи 1
aubergine;баклажан;<img src="aubergine.jpg">;Vegetables 2;Овощи 2
broccoli;брокколи;<img src="broccoli.jpg">;Vegetables 2;Овощи 2
cabbage;капуста;<img src="cabbage.jpg">;Vegetables 2;Овощи 2
courgettes;кабачки;<img src="courgettes.jpg">;Vegetables 2;Овощи 2
cucumber;огурец;<img src="cucumber.jpg">;Vegetables 2;Овощи 2
leeks;лук-порей;<img src="leeks.jpg">;Vegetables 2;Овощи 2
lettuce;салат-латук;<img src="lettuce.jpg">;Vegetables 2;Овощи 2
pepper;перец;<img src="pepper.jpg">;Vegetables 2;Овощи 2
cloudy;облачный;<img src="cloudy.jpg">;Weather 1;Погода 1
cold;холодный;<img src="cold.jpg">;Weather 1;Погода 1
hot;горячий;<img src="hot.jpg">;Weather 1;Погода 1
raining;дождь;<img src="raining.jpg">;Weather 1;Погода 1
snowing;снег;<img src="snowing.jpg">;Weather 1;Погода 1
stormy;штормовой;<img src="stormy.jpg">;Weather 1;Погода 1
sunny;солнечный;<img src="sunny.jpg">;Weather 1;Погода 1
windy;ветреный;<img src="windy.jpg">;Weather 1;Погода 1
boiling;кипящий;<img src="boiling.jpg">;Weather 2;Погода 2
flood;наводнение;<img src="flood.jpg">;Weather 2;Погода 2
foggy;туманный;<img src="foggy.jpg">;Weather 2;Погода 2
freezing;мороз;<img src="freezing.jpg">;Weather 2;Погода 2
hailing;град;<img src="hailing.jpg">;Weather 2;Погода 2
hurricane;ураган;<img src="hurricane.jpg">;Weather 2;Погода 2
icy;ледяной;<img src="icy.jpg">;Weather 2;Погода 2
tornado;торнадо;<img src="tornado.jpg">;Weather 2;Погода 2
warm;тёплый;<img src="warm.jpg">;Weather 2;Погода 2
camel;верблюд;<img src="camel.jpg">;Wild animals 1;Дикие животные 1
elephant;слон;<img src="elephant.jpg">;Wild animals 1;Дикие животные 1
giraffe;жираф;<img src="giraffe.jpg">;Wild animals 1;Дикие животные 1
hippo;бегемот;<img src="hippo.jpg">;Wild animals 1;Дикие животные 1
kangaroo;кенгуру;<img src="kangaroo.jpg">;Wild animals 1;Дикие животные 1
lion;лев;<img src="lion.jpg">;Wild animals 1;Дикие животные 1
monkey;обезьяна;<img src="monkey.jpg">;Wild animals 1;Дикие животные 1
panda;панда;<img src="panda.jpg">;Wild animals 1;Дикие животные 1
tiger;тигр;<img src="tiger.jpg">;Wild animals 1;Дикие животные 1
zebra;зебра;<img src="zebra.jpg">;Wild animals 1;Дикие животные 1
antelope;антилопа;<img src="antelope.jpg">;Wild animals 2;Дикие животные 2
cheetah;гепард;<img src="cheetah.jpg">;Wild animals 2;Дикие животные 2
chimpanzee;шимпанзе;<img src="chimpanzee.jpg">;Wild animals 2;Дикие животные 2
fox;лиса;<img src="fox.jpg">;Wild animals 2;Дикие животные 2
koala;коала;<img src="koala.jpg">;Wild animals 2;Дикие животные 2
leopard;леопард;<img src="leopard.jpg">;Wild animals 2;Дикие животные 2
polar bear;белый медведь;<img src="polar_bear.jpg">;Wild animals 2;Дикие животные 2
rhino;носорог;<img src="rhino.jpg">;Wild animals 2;Дикие животные 2
squirrel;белка;<img src="squirrel.jpg">;Wild animals 2;Дикие животные 2
wolf;волк;<img src="wolf.jpg">;Wild animals 2;Дикие животные 2
aardvark;бородавочник;<img src="aardvark.jpg">;Wild animals 3;Дикие животные 3
coyote;койот;<img src="coyote.jpg">;Wild animals 3;Дикие животные 3
deer;олень;<img src="deer.jpg">;Wild animals 3;Дикие животные 3
hare;заяц;<img src="hare.jpg">;Wild animals 3;Дикие животные 3
hyena;гиена;<img src="hyena.jpg">;Wild animals 3;Дикие животные 3
lemur;лемур;<img src="lemur.jpg">;Wild animals 3;Дикие животные 3
meerkat;сурикат;<img src="meerkat.jpg">;Wild animals 3;Дикие животные 3
orangutan;орангутанг;<img src="orangutan.jpg">;Wild animals 3;Дикие животные 3
sloth;ленивец;<img src="sloth.jpg">;Wild animals 3;Дикие животные 3
yak;як;<img src="yak.jpg">;Wild animals 3;Дикие животные 3
