|word_de|part_of_speech|word_en|sentence_de|sentence_en|sentence_lemmatized_de
1232|die Freundin|noun|the friend (feminine)|Ihre Freundin organisierte eine wunderbare Feier.|Her friend organized a wonderful celebration.|
1233|die Frische|noun|the freshness|Die Frische des Morgenwinds belebt die Sinne.|The freshness of the morning breeze invigorates the senses.|
1234|die Fritte|noun|the fry|Die knusprige Fritte ergänzte das deftige Gericht.|The crispy fry complemented the hearty dish.|
1235|die Fritteuse|noun|the deep fryer|Die neue Fritteuse spart erheblich Energie.|The new deep fryer saves significant energy.|
1236|die Fruchtblase|noun|the amniotic sac|Die Fruchtblase platzte kurz vor der Geburt.|The amniotic sac broke shortly before birth.|
1237|die Frühe|noun|the early hours|In der Frühe begann der Wandervogel seine Reise.|In the early hours, the wanderer began his journey.|
1238|die Gang|noun|the gang|Die Gang plante heimlich ihren nächsten Coup.|The gang secretly planned their next heist.|
1239|die Garage|noun|the garage|In der Garage standen alte, aber wertvolle Autos.|In the garage stood old but valuable cars.|
1240|die Gardine|noun|the curtain|Die Gardine flatterte leicht im sanften Abendwind.|The curtain fluttered gently in the soft evening breeze.|
1241|die Gehaltsklasse|noun|salary grade|Die Gehaltsklasse wird jährlich neu bewertet.|The salary grade is reviewed annually.|
1242|die Geisterbahn|noun|the ghost train|Die Geisterbahn war der Höhepunkt des Jahrmarkts.|The ghost train was the highlight of the fair.|
1243|die Geldwäsche|noun|the money laundering|Die Behörde untersucht einen Fall von Geldwäsche.|The agency is investigating a case of money laundering.|
1244|die Gemütlichkeit|noun|the coziness|Die Gemütlichkeit des Cafés lud zum Verweilen ein.|The coziness of the café invited guests to linger.|
1245|die Gerichtskosten|noun|the court costs|Die hohen Gerichtskosten zwangen sie zur Einigung.|The high court costs forced them to settle.|
1246|die Gesundheitspolizei|noun|health authority|Die Gesundheitspolizei prüft Restaurants genau.|The health authority inspects restaurants thoroughly.|
1247|die Getrenntheit|noun|separateness|Die Getrenntheit der Gruppen erschwert den Dialog.|The separateness of the groups hinders dialogue.|
1248|die Gewohnheit|noun|the habit|Alte Gewohnheiten lassen sich nur schwer ablegen.|Old habits are hard to break.|
1249|die Gier|noun|the greed|Die Gier nach Macht führte zu seinem Untergang.|The greed for power led to his downfall.|
1250|die Girlande|noun|the garland|Die Girlande schmückte den festlichen Raum.|The garland decorated the festive room.|
1251|die Gewohnheit|noun|the habit|Eine schlechte Gewohnheit ist schwer zu ändern.|A bad habit is hard to change.|
1252|die Gier|noun|greed|Die unersättliche Gier trieb ihn in den Ruin.|Insatiable greed drove him to ruin.|
1253|die Girlande|noun|garland|Die Girlande aus Blumen schmückte die Eingangstür.|The garland of flowers adorned the entrance door.|
1254|die Gitarre|noun|guitar|Die Gitarre erklang sanft in der Abendstimmung.|The guitar sounded gently in the evening ambiance.|
1255|die Glatze|noun|bald head|Die Glatze glänzte im Licht der Studiolampen.|The bald head gleamed under the studio lights.|
1256|die Gnade|noun|grace|Die Gnade des Richters verschonte den Angeklagten.|The judge's grace spared the accused.|
1257|die Grausamkeit|noun|the cruelty|Die Grausamkeit des Kriegs war unvorstellbar.|The cruelty of the war was unimaginable.|
1258|die Grauzone|noun|gray area|In der Grauzone der Gesetze entstehen Konflikte.|Conflicts arise in the gray area of the law.|
1259|die Grundschulklasse|noun|the elementary school class|Die Grundschulklasse besuchte heute das Museum.|The elementary school class visited the museum today.|
1260|die Guacamole|noun|the guacamole|Die Guacamole wurde frisch am Tisch zubereitet.|The guacamole was freshly prepared at the table.|
1261|die Güte|noun|goodness|Die Güte ihres Herzens zeigte sich in ihren Taten.|The goodness of her heart showed in her actions.|
1262|die Haarfarbe|noun|the hair color|Die Haarfarbe wurde durch die Sonne aufgehellt.|The hair color was lightened by the sun.|
1263|die Haartransplantation|noun|the hair transplant|Eine Haartransplantation erfordert viel Präzision.|A hair transplant requires great precision.|
1264|die Handschelle|noun|the handcuff|Die Handschelle klickte leise am Handgelenk zu.|The handcuff clicked softly on the wrist.|
1265|die Harmonie|noun|harmony|Die Harmonie des Chores verzauberte das Publikum.|The harmony of the choir enchanted the audience.|
1266|die Hauptplatine|noun|the motherboard|Die Hauptplatine wurde sorgfältig installiert.|The motherboard was carefully installed.|
1267|die Hautfarbe|noun|skin color|Die Hautfarbe sollte nie über Chancen entscheiden.|Skin color should never determine opportunities.|
1268|die Heuschrecke|noun|locust|Die Heuschrecke verwüstete die gesamte Ernte.|The locust destroyed the entire harvest.|
1269|die Hexenjagd|noun|witch hunt|Die Hexenjagd zerstörte unschuldige Existenzen.|The witch hunt destroyed innocent lives.|
1270|die Hinrichtung|noun|execution|Die Hinrichtung wurde im letzten Moment gestoppt.|The execution was stopped at the last moment.|
1271|die Hinterlist|noun|deceit|Die Hinterlist des Gegners blieb lange unentdeckt.|The deceit of the opponent remained unnoticed for a long time.|
1272|die Höflichkeit|noun|politeness|Höflichkeit erleichtert den Alltag erheblich.|Politeness significantly eases daily life.|
1273|die Horde|noun|horde|Die Horde von Touristen strömte in die Altstadt.|The horde of tourists flooded into the old town.|
1274|die Hülle|noun|cover|Die Hülle des Buches war mit Goldprägung verziert.|The cover of the book was decorated with gold embossing.|
1275|die Hürde|noun|hurdle|Die Hürde des Tests wurde mit Bravour gemeistert.|The hurdle of the test was mastered brilliantly.|
1276|die Hymne|noun|anthem|Die Hymne wurde mit voller Inbrunst gesungen.|The anthem was sung with full fervor.|
1277|die Hysterie|noun|hysteria|Die Hysterie in den Medien sorgte für Panik.|The hysteria in the media caused panic.|
1278|die Imbissbude|noun|snack stand|Die Imbissbude war bekannt für ihre Currywurst.|The snack stand was known for its currywurst.|
1279|die Impfung|noun|the vaccination|Die Impfung wird für alle Altersgruppen empfohlen.|The vaccination is recommended for all age groups.|
1280|die Inschrift|noun|inscription|Die Inschrift auf dem Denkmal war kaum lesbar.|The inscription on the monument was barely legible.|
1281|die IV|noun|the IV|Die IV wurde sorgfältig vor der Operation gelegt.|The IV was carefully placed before the surgery.|
1282|die Jahreszahl|noun|year|Die Jahreszahl auf der Münze zeigte das Prägejahr.|The year on the coin indicated the minting year.|
1283|die Jalousie|noun|the blind|Die Jalousie lässt nur gedämpftes Licht herein.|The blind lets in only softened light.|
1284|die Jogginghose|noun|jogging pants|Die Jogginghose wurde schnell zum Modetrend.|The jogging pants quickly became a fashion trend.|
1285|die Kachel|noun|tile|Die Kachel im Bad hatte ein kunstvolles Muster.|The tile in the bathroom had an artistic pattern.|
1286|die Kanne|noun|jug|Die Kanne aus Keramik hielt den Tee lange warm.|The ceramic jug kept the tea warm for a long time.|
1287|die Kanonenkugel|noun|cannonball|Die Kanonenkugel zerschmetterte die Festungsmauer.|The cannonball shattered the fortress wall.|
1288|die Kanzlei|noun|law firm|Die Kanzlei spezialisierte sich auf Arbeitsrecht.|The law firm specialized in labor law.|
1289|die Kapelle|noun|chapel|Die Kapelle wurde für ihre Akustik geschätzt.|The chapel was valued for its acoustics.|
1290|die Karawane|noun|the caravan|Eine Karawane zog langsam durch die Wüste.|A caravan moved slowly through the desert.|
1291|die Karosse|noun|carriage|Die Karosse wurde kunstvoll mit Lack bemalt.|The carriage was artfully painted with lacquer.|
1292|die Katzenwäsche|noun|the quick wash|Nach einer Katzenwäsche eilte sie zur Arbeit.|After a quick wash, she hurried to work.|
1293|die Kehle|noun|throat|Die Kehle des Sängers vibrierte bei jedem Ton.|The singer's throat vibrated with every note.|
1294|die Kellnerin|noun|waitress|Die Kellnerin brachte den Gästen das Dessert.|The waitress brought dessert to the guests.|
1295|die Kernkraft|noun|nuclear energy|Die Debatte um die Kernkraft bleibt kontrovers.|The debate about nuclear energy remains controversial.|
1296|die Kettensäge|noun|the chainsaw|Mit der Kettensäge wurde der Baum präzise gefällt.|The tree was felled precisely with the chainsaw.|
1297|die Keule|noun|the club|Er schwang die Keule mit beeindruckender Kraft.|He swung the club with impressive strength.|
1298|die KI|noun|artificial intelligence|Die KI revolutioniert die medizinische Diagnostik.|Artificial intelligence is revolutionizing medical diagnostics.|
1299|die Klinge|noun|the blade|Die Klinge des Dolches glänzte im Mondlicht.|The blade of the dagger gleamed in the moonlight.|
1300|die Knöchel|noun|the knuckles|Seine Knöchel waren vor Anstrengung weiß geworden.|His knuckles had turned white with effort.|
1301|die Kochwäsche|noun|boil wash|Kochwäsche entfernt hartnäckige Flecken effizient.|Boil wash removes stubborn stains efficiently.|
1302|die Königin|noun|the queen|Die Königin regiert mit Weisheit und Anstand.|The queen rules with wisdom and dignity.|
1303|die Körpersprache|noun|body language|Ihre Körpersprache verriet ihre Unsicherheit.|Her body language revealed her insecurity.|
1304|die Kosten|noun|the costs|Die Kosten für das Projekt stiegen unerwartet an.|The costs for the project increased unexpectedly.|
1305|die Kotze|noun|the vomit|Die Kotze auf dem Gehweg wurde umgehend beseitigt.|The vomit on the pavement was promptly removed.|
1306|die Kotztüte|noun|the sick bag|Die Kotztüte lag griffbereit im Flugzeugsitz.|The sick bag was within reach in the airplane seat.|
1307|die Kränkung|noun|offense|Die Kränkung des Künstlers war deutlich spürbar.|The artist's offense was clearly noticeable.|
1308|die Kundschaft|noun|the clientele|Die Kundschaft schätzt den persönlichen Service.|The clientele appreciates the personal service.|
1309|die Kunstausstellung|noun|art exhibition|Die Kunstausstellung zog zahlreiche Besucher an.|The art exhibition attracted many visitors.|
1310|die Kunstfreiheit|noun|freedom of art|Die Kunstfreiheit ist in der Verfassung verankert.|The freedom of art is enshrined in the constitution.|
1311|die Kutte|noun|the robe|Die Kutte des Mönchs war schlicht und bescheiden.|The monk’s robe was simple and modest.|
1312|die Lagerhalle|noun|the warehouse|Die Lagerhalle war bis zum Dach mit Waren gefüllt.|The warehouse was filled with goods up to the roof.|
1313|die Landessprache|noun|the national language|Das Erlernen der Landessprache ist unverzichtbar.|Learning the national language is indispensable.|
1314|die Langeweile|noun|the boredom|Er las ein Buch, um die Langeweile zu vertreiben.|He read a book to drive away the boredom.|
1315|die Laterne|noun|lantern|Die Laterne erleuchtete den Weg in der Dunkelheit.|The lantern illuminated the path in the darkness.|
1316|die Lauer|noun|the ambush|Die Katze lag auf der Lauer, bereit zum Sprung.|The cat lay in ambush, ready to pounce.|
1317|die Laute|noun|the lute|Die Melodie der Laute erfüllte den stillen Raum.|The melody of the lute filled the quiet room.|
1318|die Lebenswelt|noun|life-world|Ihre Lebenswelt ist von Natur geprägt.|Her life-world is shaped by nature.|
1319|die Leberwurst|noun|the liver sausage|Die Leberwurst wurde frisch vom Metzger geliefert.|The liver sausage was freshly delivered by the butcher.|
1320|die Legebatterie|noun|battery cage|Die Hühner aus der Legebatterie haben engen Platz.|The hens in the battery cage have limited space.|
1321|die Leggings|noun|leggings|Schwarze Leggings passen zu fast jedem Outfit.|Black leggings go with almost any outfit.|
1322|die Lehrerin|noun|teacher (female)|Die Lehrerin erklärte den Schülern das neue Thema.|The teacher explained the new topic to the students.|
1323|die Leichenhalle|noun|the morgue|Die Leichenhalle war kalt und unheimlich still.|The morgue was cold and eerily quiet.|
1324|die Leichtigkeit|noun|lightness|Mit Leichtigkeit löste er das komplexe Rätsel.|He solved the complex puzzle with ease.|
1325|die Leistungsgesellschaft|noun|the achievement society|In einer Leistungsgesellschaft zählt nur Erfolg.|In an achievement society, only success matters.|
1326|die Lektion|noun|the lesson|Diese Lektion wird er so schnell nicht vergessen.|He won’t forget this lesson anytime soon.|
1327|die Leukämie|noun|leukemia|Die Leukämie-Therapie wurde erfolgreich angepasst.|The leukemia therapy was successfully adjusted.|
1328|die Leute|noun|the people|Die Leute standen Schlange für die Konzertkarten.|The people lined up for the concert tickets.|
1329|die Lichtschranke|noun|the light barrier|Die Lichtschranke löste den Alarm zuverlässig aus.|The light barrier reliably triggered the alarm.|
1330|die Liebesgeschichte|noun|the love story|Die Liebesgeschichte berührte die Leser zutiefst.|The love story deeply touched the readers.|
1331|die Liebeskunst|noun|the art of love|Die Liebeskunst erfordert Geduld und Empathie.|The art of love requires patience and empathy.|
1332|die Liege|noun|lounger|Die Liege im Garten ist perfekt für Sommertage.|The lounger in the garden is perfect for summer days.|
1333|die Lilie|noun|the lily|Die Lilie blühte prachtvoll im Morgengarten.|The lily bloomed magnificently in the morning garden.|
1334|die Lobeshymne|noun|the hymn of praise|Die Lobeshymne auf die Gewinner war mitreißend.|The hymn of praise for the winners was stirring.|
1335|die Lügengeschichte|noun|the tall tale|Seine Lügengeschichte war leicht zu durchschauen.|His tall tale was easy to see through.|
1336|die Lügenpresse|noun|lying press|Die Diskussion über die Lügenpresse war hitzig.|The discussion about the lying press was heated.|
1337|die Lunte|noun|the fuse|Die Lunte wurde vorsichtig entzündet.|The fuse was carefully ignited.|
1338|die Machete|noun|the machete|Mit der Machete schnitt er den dichten Bambus.|He cut the dense bamboo with the machete.|
1339|die Made|noun|the maggot|Die Made befand sich im verdorbenen Apfel.|The maggot was in the spoiled apple.|
1340|die Mail|noun|the email|Die Mail wurde sofort nach Erhalt beantwortet.|The email was answered immediately after receipt.|
1341|die Mailbox|noun|the voicemail|Die Mailbox war voller ungehörter Nachrichten.|The voicemail was full of unheard messages.|
1342|die Maklerprovision|noun|brokerage fee|Die Maklerprovision ist im Vertrag klar geregelt.|The brokerage fee is clearly defined in the contract.|
1343|die Mängelrüge|noun|the complaint|Die Mängelrüge wurde schriftlich eingereicht.|The complaint was submitted in writing.|
1344|die Mediathek|noun|the media library|Die Mediathek bietet Filme und Serien zur Auswahl.|The media library offers films and series to choose from.|
1345|die Mehrwertsteuer|noun|the value-added tax|Die Mehrwertsteuer wurde kürzlich erhöht.|The value-added tax was recently increased.|
1346|die Meinungsfreiheit|noun|freedom of opinion|Meinungsfreiheit stärkt die demokratische Kultur.|Freedom of opinion strengthens democratic culture.|
1347|die Melodie|noun|the melody|Die Melodie des Liedes blieb lange im Gedächtnis.|The melody of the song stayed in memory for a long time.|
1348|die Memoire|noun|the memoir|Die Memoire enthüllte intime Details des Autors.|The memoir revealed intimate details of the author.|
1349|die Metapher|noun|metaphor|Die Metapher im Gedicht ist besonders tiefgründig.|The metaphor in the poem is especially profound.|
1350|die Midlife-Crisis|noun|the midlife crisis|In der Midlife-Crisis suchte er neue Lebensziele.|During the midlife crisis, he sought new life goals.|
1351|die Mikrowelle|noun|the microwave|In der Mikrowelle wurde das Essen schnell erwärmt.|The food was quickly heated in the microwave.|
1352|die Militanz|noun|the militancy|Die Militanz der Gruppe sorgte für Besorgnis.|The militancy of the group caused concern.|
1353|die Milliarde|noun|the billion|Die Investition betrug eine Milliarde Euro.|The investment amounted to one billion euros.|
1354|die Million|noun|the million|Der Vertrag umfasst eine Summe von zehn Millionen.|The contract involves a sum of ten million.|
1355|die Minne|noun|courtly love|Die Lieder der Troubadoure besangen die Minne.|The songs of the troubadours praised courtly love.|
1356|die Mistgabel|noun|pitchfork|Die Mistgabel lehnte an der Wand der Scheune.|The pitchfork leaned against the barn wall.|
1357|die Mittelklasse|noun|the middle class|Die Mittelklasse kämpft oft mit steigenden Kosten.|The middle class often struggles with rising costs.|
1358|die Moschee|noun|the mosque|Die Moschee wurde renoviert und neu eröffnet.|The mosque was renovated and reopened.|
1359|die Möwe|noun|seagull|Die Möwe kreiste über den Booten im Hafen.|The seagull circled above the boats in the harbor.|
1360|die Nachbarskatze|noun|neighbor’s cat|Die Nachbarskatze schlief oft auf der Gartenbank.|The neighbor’s cat often slept on the garden bench.|
1361|die Nadel|noun|the needle|Die Nadel gleitet präzise durch den feinen Stoff.|The needle glides precisely through the fine fabric.|
1362|die Narbe|noun|the scar|Die tiefe Narbe zeugt von vergangenen Kämpfen.|The deep scar bears witness to past battles.|
1363|die Naziparole|noun|the Nazi slogan|Die Naziparole wurde sofort von der Wand entfernt.|The Nazi slogan was immediately removed from the wall.|
1364|die Nazipartei|noun|the Nazi party|Die Nazipartei wurde 1945 endgültig zerschlagen.|The Nazi party was decisively dismantled in 1945.|
1365|die Netzhaut|noun|the retina|Die Untersuchung zeigte Schäden an der Netzhaut.|The examination revealed damage to the retina.|
1366|die Nichte|noun|the niece|Meine Nichte begeistert sich für klassische Musik.|My niece is passionate about classical music.|
1367|die Oase|noun|the oasis|Die Oase bot den Reisenden Schatten und Wasser.|The oasis provided the travelers with shade and water.|
1368|die Offensive|noun|the offensive|Die Offensive begann mit einem gezielten Angriff.|The offensive started with a targeted attack.|
1369|die Olle|noun|old lady|Die Olle pflegt ihre Rosen mit großer Hingabe.|The old lady tends to her roses with great devotion.|
1370|die Packung|noun|the package|Die Packung enthält alle notwendigen Einzelteile.|The package contains all the necessary components.|
1371|die Pandemie|noun|the pandemic|Die Pandemie veränderte das Leben weltweit massiv.|The pandemic massively changed life worldwide.|
1372|die Panzerfaust|noun|bazooka|Die Panzerfaust war ein gefürchtetes Kriegsgerät.|The bazooka was a feared weapon of war.|
1373|die Pappe|noun|the cardboard|Die Schachtel aus Pappe ist leicht recycelbar.|The cardboard box is easily recyclable.|
1374|die Parkbank|noun|the park bench|Die alte Parkbank wurde durch eine neue ersetzt.|The old park bench was replaced with a new one.|
1375|die Parole|noun|the slogan|Die Demonstranten riefen lautstark ihre Parolen.|The protesters loudly shouted their slogans.|
1376|die Passagiermaschine|noun|passenger plane|Die Passagiermaschine landete sicher bei Sturm.|The passenger plane landed safely during a storm.|
1377|die Patina|noun|patina|Das Denkmal ist mit einer grünen Patina bedeckt.|The monument is covered with a green patina.|
1378|die Pauke|noun|the kettledrum|Die Pauke erzeugte einen tiefen, resonanten Klang.|The kettledrum produced a deep, resonant sound.|
1379|die Peitsche|noun|the whip|Die Peitsche wurde kunstvoll aus Leder gefertigt.|The whip was artfully made from leather.|
1380|die Perfektion|noun|perfection|Die Perfektion des Designs ist atemberaubend.|The perfection of the design is breathtaking.|
1381|die Pest|noun|the plague|Die Pest verwüstete ganze Städte im Mittelalter.|The plague devastated entire cities in the Middle Ages.|
1382|die Petition|noun|petition|Die Petition sammelte Tausende von Unterschriften.|The petition gathered thousands of signatures.|
1383|die Pfütze|noun|puddle|Die Pfütze spiegelte den grauen Himmel wider.|The puddle reflected the gray sky.|
1384|die Pille|noun|pill|Die Pille revolutionierte die Frauenmedizin.|The pill revolutionized women's medicine.|
1385|die Pirouette|noun|the pirouette|Die Ballerina drehte eine makellose Pirouette.|The ballerina performed a flawless pirouette.|
1386|die Pisse|noun|the urine|Die Probe enthielt Spuren von Medikamenten.|The sample contained traces of medication.|
1387|die Pizza|noun|the pizza|Die Pizza wurde mit frischen Zutaten belegt.|The pizza was topped with fresh ingredients.|
1388|die Pizzeria|noun|pizzeria|Die Pizzeria wurde für ihre Holzofenpizzen gelobt.|The pizzeria was praised for its wood-fired pizzas.|
1389|die Playlist|noun|the playlist|Die Playlist enthält Lieder für jeden Anlass.|The playlist contains songs for every occasion.|
1390|die Pleite|noun|bankruptcy|Nach der Pleite wurde die Firma verkauft.|After the bankruptcy, the company was sold.|
1391|die Poesie|noun|the poetry|Die Poesie des Textes verzauberte die Zuhörer.|The poetry of the text enchanted the audience.|
1392|die Pointe|noun|punchline|Die Pointe des Witzes ließ alle laut auflachen.|The punchline of the joke made everyone laugh out loud.|
1393|die Pore|noun|the pore|Die Creme reinigt die Pore tief und schonend.|The cream cleanses the pore deeply and gently.|
1394|die Positivität|noun|positivity|Ihre Positivität beeinflusst das ganze Team.|Her positivity influences the entire team.|
1395|die Predigt|noun|the sermon|Die Predigt betonte die Wichtigkeit von Mitgefühl.|The sermon emphasized the importance of compassion.|
1396|die Prügelstrafe|noun|the corporal punishment|Die Prügelstrafe ist in vielen Ländern verboten.|Corporal punishment is banned in many countries.|
1397|die Pubertät|noun|the puberty|Die Pubertät ist eine Phase großer Veränderungen.|Puberty is a phase of great changes.|
1398|die Pyramide|noun|pyramid|Die Pyramide von Gizeh bleibt ein Weltwunder.|The Pyramid of Giza remains a wonder of the world.|
1399|die Qual|noun|the torment|Die Qual des Wartens war kaum zu ertragen.|The torment of waiting was barely bearable.|
1400|die Quere|noun|the way|Der Unfall kam ihm in die Quere des Plans.|The accident got in the way of his plan.|
1401|die Rache|noun|the revenge|Ihre Rache war kalt und genau durchdacht.|Her revenge was cold and meticulously planned.|
1402|die Raffgier|noun|the greed|Die Raffgier des Konzerns zerstörte die Umwelt.|The greed of the corporation destroyed the environment.|
1403|die Rechtsberatung|noun|the legal advice|Die Rechtsberatung half ihm, den Fall zu gewinnen.|The legal advice helped him win the case.|
1404|die Renaissance|noun|renaissance|Die Renaissance brachte eine Blüte der Kunst.|The Renaissance brought a flowering of art.|
1405|die Retterin|noun|the savior|Die mutige Retterin zog das Kind aus dem Fluss.|The brave savior pulled the child from the river.|
1406|die Reue|noun|the remorse|Seine Reue über die Tat war deutlich spürbar.|His remorse for the act was clearly palpable.|
1407|die Rippe|noun|the rib|Die Rippe schmerzt nach dem Sturz beim Training.|The rib hurts after the fall during training.|
1408|die Ritze|noun|the crack|Durch die Ritze fiel kaltes Licht in den Raum.|Cold light fell into the room through the crack.|
1409|die Rolltreppe|noun|the escalator|Die Rolltreppe im Einkaufszentrum war defekt.|The escalator in the mall was out of order.|
1410|die Rote|noun|the red one|Die Rote im Blumenstrauß fiel sofort ins Auge.|The red one in the bouquet immediately caught the eye.|
1411|die Röte|noun|the redness|Die Röte in ihrem Gesicht verriet ihre Nervosität.|The redness in her face revealed her nervousness.|
1412|die Rüstung|noun|the armor|Die glänzende Rüstung hing im Museum der Stadt.|The shiny armor hung in the city museum.|
1413|die Sage|noun|the legend|Die Sage erzählt von einem unerschrockenen Helden.|The legend tells of a fearless hero.|
1414|die Sahne|noun|the cream|Die Sahne wurde frisch aus der Molkerei geliefert.|The cream was delivered fresh from the dairy.|
1415|die Sandale|noun|sandal|Die Sandale war perfekt für den Sommerurlaub.|The sandal was perfect for the summer holiday.|
1416|die Sandalette|noun|the small sandal|Die elegante Sandalette passte perfekt zum Kleid.|The elegant small sandal matched the dress perfectly.|
1417|die Säuberung|noun|the purge|Die Säuberung des Archivs dauerte mehrere Wochen.|The purge of the archive took several weeks.|
1418|die Sauna|noun|the sauna|Nach dem Training entspannt sie sich in der Sauna.|After training, she relaxes in the sauna.|
1419|die Schabe|noun|the cockroach|Die Schabe versteckte sich hinter dem Kühlschrank.|The cockroach hid behind the refrigerator.|
1420|die Schalmei|noun|the shawm|Die Schalmei erklang festlich bei der Zeremonie.|The shawm sounded festive at the ceremony.|
1421|die Schande|noun|the disgrace|Korruption ist eine Schande für jede Gesellschaft.|Corruption is a disgrace for any society.|
1422|die Schar|noun|the flock|Eine Schar Vögel zog am Abendhimmel vorbei.|A flock of birds passed through the evening sky.|
1423|die Schaufel|noun|the shovel|Mit einer Schaufel hob er ein Loch im Garten aus.|With a shovel, he dug a hole in the garden.|
1424|die Scherbe|noun|the shard|Eine Scherbe lag gefährlich nah am Gehweg.|A shard lay dangerously close to the sidewalk.|
1425|die Schickeria|noun|the elite|Die Schickeria trifft sich in exklusiven Clubs.|The elite meets in exclusive clubs.|
1426|die Schlaufe|noun|the loop|Die Schlaufe des Gürtels war kunstvoll gestaltet.|The loop of the belt was artistically designed.|
1427|die Schmerztablette|noun|the painkiller|Er nahm eine Schmerztablette gegen die Migräne.|He took a painkiller for the migraine.|
1428|die Schminke|noun|makeup|Ihre Schminke betonte ihre natürlichen Züge.|Her makeup accentuated her natural features.|
1429|die Schnabeltasse|noun|the spouted cup|Die Schnabeltasse erleichterte ihm das Trinken.|The spouted cup made drinking easier for him.|
1430|die Schnauze|noun|the snout|Die Schnauze des Hundes war voller Schnee.|The dog’s snout was covered in snow.|
1431|die Schneeeule|noun|snow owl|Die Schneeeule ist ein majestätischer Greifvogel.|The snow owl is a majestic bird of prey.|
1432|die Schokofrucht|noun|the chocolate fruit|Die Schokofrucht war eine süße Überraschung.|The chocolate fruit was a sweet surprise.|
1433|die Scholle|noun|the plaice|Die Scholle wurde frisch vom Fischer geliefert.|The plaice was freshly delivered by the fisherman.|
1434|die Schöpfung|noun|creation|Die Schöpfung der Skulptur dauerte Monate.|The creation of the sculpture took months.|
1435|die Schrippe|noun|the bread roll|Die Schrippe war frisch und knusprig gebacken.|The bread roll was freshly and crisply baked.|
1436|die Schülerin|noun|the female student|Die Schülerin schrieb einen preisgekrönten Essay.|The female student wrote an award-winning essay.|
1437|die Schundliteratur|noun|the trash literature|Schundliteratur dominiert zunehmend den Buchmarkt.|Trash literature is increasingly dominating the book market.|
1438|die Schürze|noun|the apron|Die Schürze war mit bunten Blumenmustern verziert.|The apron was adorned with colorful floral patterns.|
1439|die Schwachstelle|noun|weak spot|Jeder Algorithmus hat seine Schwachstelle.|Every algorithm has its weak spot.|
1440|die Schweinehaxe|noun|the pork knuckle|Die Schweinehaxe wurde mit Sauerkraut serviert.|The pork knuckle was served with sauerkraut.|
1441|die Schwerkraft|noun|the gravity|Die Schwerkraft hält Planeten in ihrer Umlaufbahn.|Gravity keeps planets in their orbit.|
1442|die Schwinge|noun|the wing|Die Schwinge des Adlers schimmerte im Sonnenlicht.|The wing of the eagle shimmered in the sunlight.|
1443|die Seilbahn|noun|the cable car|Die Seilbahn brachte uns zum Gipfel des Berges.|The cable car took us to the mountain peak.|
1444|die Sekte|noun|the sect|Die Sekte zog immer mehr Anhänger in ihren Bann.|The sect attracted more and more followers.|
1445|die Selbstachtung|noun|the self-esteem|Ihre Selbstachtung wuchs mit jedem neuen Erfolg.|Her self-esteem grew with every new success.|
1446|die Selbstreflexion|noun|the self-reflection|Selbstreflexion hilft, aus Fehlern zu lernen.|Self-reflection helps to learn from mistakes.|
1447|die Selbstständigkeit|noun|independence|Die Selbstständigkeit erfordert Disziplin und Mut.|Independence requires discipline and courage.|
1448|die Seligkeit|noun|the bliss|Die Seligkeit des Augenblicks war unbeschreiblich.|The bliss of the moment was indescribable.|
1449|die Sicke|noun|the bead|Die Sicke verstärkt die Stabilität des Blechs.|The bead enhances the stability of the sheet metal.|
1450|die Siegerin|noun|the winner|Die Siegerin erhielt eine goldene Trophäe.|The winner received a golden trophy.|
1451|die Sintflut|noun|the deluge|Nach der Sintflut war das Tal völlig überflutet.|After the deluge, the valley was completely flooded.|
1452|die Sitte|noun|the custom|Die alte Sitte wird in diesem Dorf bewahrt.|The old custom is preserved in this village.|
1453|die Skyline|noun|the skyline|Die Skyline von New York ist weltberühmt.|The skyline of New York is world-famous.|
1454|die Socke|noun|the sock|Die gestrickte Socke hält im Winter angenehm warm.|The knitted sock keeps you pleasantly warm in winter.|
1455|die Sohle|noun|the sole|Die robuste Sohle schützt vor rauem Untergrund.|The sturdy sole protects against rough surfaces.|
1456|die Sonnenliege|noun|the sunbed|Die Sonnenliege wurde am Pool aufgestellt.|The sunbed was set up by the pool.|
1457|die Speise|noun|dish|Diese Speise ist eine Spezialität der Region.|This dish is a specialty of the region.|
1458|die Spießigkeit|noun|the narrow-mindedness|Die Spießigkeit des Dorfes hinderte neue Ideen.|The narrow-mindedness of the village hindered new ideas.|
1459|die Sprechstundenhilfe|noun|the receptionist|Die Sprechstundenhilfe lächelte freundlich.|The receptionist smiled kindly.|
1460|die Spree|noun|the Spree River|Die Spree fließt durch das Herz von Berlin.|The Spree flows through the heart of Berlin.|
1461|die Stampe|noun|the mash|Die Stampe wurde sorgfältig durchgerührt.|The mash was carefully stirred.|
1462|die Standpauke|noun|the lecture|Nach dem Fehler erhielt er eine ernste Standpauke.|After the mistake, he received a serious lecture.|
1463|die Starallüre|noun|the diva behavior|Seine Starallüren waren schwer zu ertragen.|His diva behavior was hard to bear.|
1464|die Steppe|noun|the steppe|Die Steppe erstreckt sich endlos bis zum Horizont.|The steppe stretches endlessly to the horizon.|
1465|die Stereoanlage|noun|stereo system|Die Stereoanlage lieferte einen glasklaren Klang.|The stereo system delivered crystal-clear sound.|
